company_name,owner_name,trade_type,location,website_url,overall_rating,review_count,phone,profile_url,platforms,platform_count,high_value
J.LEO Architecture,,Architect,,,5,,,https://www.bark.com/en/gb/company/jleo-architecture/zdXvG/,bark,1,
PHORMWORK DESIGN AND BUILD,,Architect,,,,,,https://www.bark.com/en/gb/company/phormwork-design-and-build/M7b6w/,bark,1,
Agnew Architects,,Architect,,,,,,https://www.bark.com/en/gb/company/agnew-architects/ZKYXl/,bark,1,
The Jounetsu Creator Ltd,,Architect,,,5,,,https://www.bark.com/en/gb/company/the-jounetsu-creator-ltd/XKaaO/,bark,1,
New Makers Bureau,,Architect,,,,,,https://www.bark.com/en/gb/company/new-makers-bureau/zKKvz/,bark,1,
Resi,,Architect,,,,,,https://www.bark.com/en/gb/company/resi/R4DAO/,bark,1,
ArchStruct LTD,,Architect,,,,,,https://www.bark.com/en/gb/company/archstruct-ltd/vZ1Ev/,bark,1,
Iain James Jamieson,,Architect,,,,,,https://www.bark.com/en/gb/company/iain-james-jamieson/LQyaz/,bark,1,
Planning World,,Architect,,,,,,https://www.bark.com/en/gb/company/planning-world/gMYn2/,bark,1,
Studio Hei Architecture,,Architect,,,,,,https://www.bark.com/en/gb/company/studio-hei-architecture/mEa9E/,bark,1,
Housi Ltd,,Architect,,,5,,,https://www.bark.com/en/gb/company/housi-ltd/MqYOj/,bark,1,
Smart Design Formula Ltd,,Architect,,,,,,https://www.bark.com/en/gb/company/smart-design-formula-ltd/K7NpG/,bark,1,
ADAPT  Consultants Ltd,,Architect,,,,,,https://www.bark.com/en/gb/company/adapt--consultants-ltd/R7Rby/,bark,1,
KPCL Architecture,,Architect,,,5,,,https://www.bark.com/en/gb/company/kpcl-architecture/Z0llX/,bark,1,
Coull Architecture Ltd.,,Architect,,,,,,https://www.bark.com/en/gb/company/coull-architecture-ltd/bbBNZ/,bark,1,
dparchitect,,Architect,,,5,,,https://www.bark.com/en/gb/company/dparchitect/aMz41/,bark,1,
@ Architect UK Ltd,,Architect,,,,,,https://www.bark.com/en/gb/company/-architect-uk-ltd/4k1kD/,bark,1,
Mather Design Studio,,Architect,,,,,,https://www.bark.com/en/gb/company/mather-design-studio/9w4AB/,bark,1,
