company_name,owner_name,trade_type,location,website_url,overall_rating,review_count,phone,profile_url,platforms,platform_count,high_value
Excellentia Limited,,CCTV Installer,,,,,,https://www.bark.com/en/gb/company/excellentia-limited/V8kw/,bark,1,
Tech Vicinity (Security CCTV Cameras Installation),,CCTV Installer,,,,,,https://www.bark.com/en/gb/company/tech-vicinity-security-cctv-cameras-installation/6dwzP/,bark,1,
CUBIC FIRE & SECURITY,,CCTV Installer,,,,,,https://www.bark.com/en/gb/company/cubic-fire-amp-security/O82lM/,bark,1,
Pro Media Solutions,,CCTV Installer,,,,,,https://www.bark.com/en/gb/company/pro-media-solutions/Zl0On/,bark,1,
All Tech Comforts Ltd.,,CCTV Installer,,,,,,https://www.bark.com/en/gb/company/all-tech-comforts-ltd/zk1pv/,bark,1,
CRSL Security Services Ltd,,CCTV Installer,,,,,,https://www.bark.com/en/gb/company/crsl-security-services-ltd/81Qzv/,bark,1,
Looks Lovely Limited,,CCTV Installer,,,,,,https://www.bark.com/en/gb/company/looks-lovely-limited-/01Alb/,bark,1,
Leon Tech Group Ltd,,CCTV Installer,,,,,,https://www.bark.com/en/gb/company/leon-tech-group-ltd/bvXqb/,bark,1,
A3 Security Services Ltd,,CCTV Installer,,,,,,https://www.bark.com/en/gb/company/a3-security-services-ltd/QM04/,bark,1,
SatFocus Security Solutions,,CCTV Installer,,,5,,,https://www.bark.com/en/gb/company/satfocus-security-solutions/17kjy/,bark,1,
@how London,,CCTV Installer,,,,,,https://www.bark.com/en/gb/company/how-london/eqOM0/,bark,1,
Innovated IT Ltd,,CCTV Installer,,,,,,https://www.bark.com/en/gb/company/innovated-it-ltd/pYvVB/,bark,1,
Theodore Dzogbenuku,,CCTV Installer,,,5,,,https://www.bark.com/en/gb/company/theodore-dzogbenuku/onXl4/,bark,1,
Kameswara rao,,CCTV Installer,,,5,,,https://www.bark.com/en/gb/company/kameswara-rao/qpmy1/,bark,1,
Skytech Ahmed Ltd,,CCTV Installer,,,,,,https://www.bark.com/en/gb/company/skytech-ahmed-ltd/q1EL8/,bark,1,
Crownguard Security Services,,CCTV Installer,,,,,,https://www.bark.com/en/gb/company/crownguard-security-services/g9N0X/,bark,1,
IIEE GLOBAL ENGINEERS LTD,,CCTV Installer,,,5,,,https://www.bark.com/en/gb/company/iiee-global-engineers-ltd/VV9Vz/,bark,1,
Solrise Imperium (Pledge Properties Ltd),,CCTV Installer,,,,,,https://www.bark.com/en/gb/company/solrise-imperium-pledge-properties-ltd/8qk2e/,bark,1,
Castle Steward,,CCTV Installer,,,,,,https://www.bark.com/en/gb/company/castle-steward/bmwDE/,bark,1,
Amiga Fire And Security Limited,,CCTV Installer,,,,,,https://www.bark.com/en/gb/company/amiga-fire-and-security-limited/Ez8On/,bark,1,
Controlled Electrics,,CCTV Installer,,,,,,https://www.bark.com/en/gb/company/controlled-electrics/RwovX/,bark,1,
AFS Security Ltd,,CCTV Installer,,,,,,https://www.bark.com/en/gb/company/afs-security-ltd/J687/,bark,1,
Sputnik Tv Ltd,,CCTV Installer,,,,,,https://www.bark.com/en/gb/company/sputnik-tv-ltd/nz1lm/,bark,1,
Integrated Digital Solutions Ltd,,CCTV Installer,,,,,,https://www.bark.com/en/gb/company/integrated-digital-solutions-ltd/17yly/,bark,1,
Bellozz Electrical LTD,,CCTV Installer,,,5,,,https://www.bark.com/en/gb/company/bellozz-electrical-ltd/on869/,bark,1,
Oakmont Security,,CCTV Installer,,,,,,https://www.bark.com/en/gb/company/oakmont-security/ozYRD/,bark,1,
HRS Electrical Team,,CCTV Installer,,,,,,https://www.bark.com/en/gb/company/hrs-electrical-team/62AO0/,bark,1,
JLK Security Ltd,,CCTV Installer,,,,,,https://www.bark.com/en/gb/company/jlk-security-ltd/V2awM/,bark,1,
Icu smart solutions ltd,,CCTV Installer,,,,,,https://www.bark.com/en/gb/company/icu-smart-solutions-ltd/4zQbL/,bark,1,
GoSmart.UK,,CCTV Installer,,,,,,https://www.bark.com/en/gb/company/gosmartuk/NXL4w/,bark,1,
Eagleview Security Solutions LTD,,CCTV Installer,,,,,,https://www.bark.com/en/gb/company/eagleview-security-solutions-ltd/L8ebD/,bark,1,
Rickytech UK,,CCTV Installer,,,5,,,https://www.bark.com/en/gb/company/rickytech-uk/9NYRO/,bark,1,
Tanks CCTV Ltd,,CCTV Installer,,,,,,https://www.bark.com/en/gb/company/tanks-cctv-ltd/8mzg0/,bark,1,
Trident Property Protection,,CCTV Installer,,,,,,https://www.bark.com/en/gb/company/trident-property-protection/Rb2Gv/,bark,1,
V FiX IT LTD,,CCTV Installer,,,,,,https://www.bark.com/en/gb/company/v-fix-it-ltd/wpo60/,bark,1,
CNR Security Ltd,,CCTV Installer,,,5,,,https://www.bark.com/en/gb/company/cnr-security-ltd/8myjk/,bark,1,
Swordfish Security Limited,,CCTV Installer,,,,,,https://www.bark.com/en/gb/company/swordfish-security-limited/8Bwpe/,bark,1,
AAA Satellite and Aerials LTD,,CCTV Installer,,,,,,https://www.bark.com/en/gb/company/aaa-satellite-and-aerials-ltd/qJRVl/,bark,1,
Kalsi Cam Ltd,,CCTV Installer,,,,,,https://www.bark.com/en/gb/company/kalsi-cam-ltd/YYdO9/,bark,1,
