company_name,owner_name,trade_type,location,website_url,overall_rating,review_count,phone,profile_url,platforms,platform_count,high_value
MDM Woodwork Ltd,,Carpenter Joiner,all surrounding areas,https://matthewsstore1.godaddysites.com/?fbclid=PAdGRleANwA8tleHRuA2FlbQIxMQABp0zwEFrfWa-gtDSg0-pH4jyI63iusuE6nokJTNvAOPULD6CYuBCJac7ZNEGW_aem_gSHMBM8rzd2YwneDqayvVQ,4.99,18,07476 986894,,trustatrader,1,
GR Carpentry Ltd,,Carpenter Joiner,London and the South East,https://www.grcarpentry.co.uk/,4.64,20,07360 266320,https://www.ratedpeople.com/profile/j-b-carpentry-south-east,"trustatrader, ratedpeople",2,
Joints Carpentry & Joinery,,Carpenter Joiner,South East London and surrounding 30 mile radius,http://www.jointscarpentryandjoinery.co.uk/,4.97,43,07307 240671,,trustatrader,1,
Rob the Chippy,,Carpenter Joiner,Croydon,https://www.trustagarage.com/,4.88,7,07307 226374,https://www.trustatrader.com/traders/rob-the-chippy-carpenters-joiners-cr7-and-se25 | https://www.trustatrader.com/traders/capital-home-services-uk-ltd-carpenters-joiners-n7-and-n19 | https://www.trustatrader.com/traders/diggins-of-dulwich-carpenters-joiners-southwark | https://www.trustatrader.com/traders/meehan-construction-limited-carpenters-joiners-n21-and-n9 | https://www.trustatrader.com/traders/m-l-property-services-carpenters-joiners-cr3-cr5-kt20 | https://www.trustatrader.com/traders/jar-construction-carpentry-and-joinery-ltd-carpenters-joiners-hounslow | https://www.trustatrader.com/traders/absolute-carpentry-uk-carpenters-joiners-da16-and-se9- | https://www.trustatrader.com/traders/ian-holden-carpentry-joinery-carpenters-and-joiners-kingston | https://www.trustatrader.com/traders/g-ford-joinery-carpenters-joiners-br2-br4-and-tn16- | https://www.trustatrader.com/traders/jack-of-all-trades-carpenters-joiners-ig3-and-ig11 | https://www.trustatrader.com/traders/clear-cut-construction-group-ltd-carpenters-joiners-cr3-cr5-kt20 | https://www.trustatrader.com/traders/tellin-carpentry-maintenance-carpenters-and-joiners-barking-and-dagenham | https://www.trustatrader.com/traders/cb-bespoke-carpentry-fencing-decking-carpenters-joiners-br2-br4-and-tn16 | https://www.trustatrader.com/traders/james-building-company-ltd-carpenters-joiners-crawley-north | https://www.trustatrader.com/traders/danny-t-carpenters-joiners-slough-north-and-amersham | https://www.trustatrader.com/traders/dph-projects-carpenters-joiners-west-malling-and-gravesham | https://www.trustatrader.com/traders/gm-woodwork-ltd-carpenters-joiners-slough-north-and-amersham | https://www.trustatrader.com/traders/kcan-building-and-carpentry-company-carpenters-joiners-guildford | https://www.trustatrader.com/traders/arbons-carpentry-carpenters-joiners-stevenage | https://www.trustatrader.com/traders/timber-technician-carpenters-and-joiners-maidstone | https://www.trustatrader.com/traders/mj-brickwork-carpentry-ltd-carpenters-joiners-rochford-castle-point | https://www.trustatrader.com/traders/dave-pierce-carpentry-carpenters-and-joiners-southend-on-sea | https://www.trustatrader.com/traders/dj-jaques-sons-carpenters-joiners-mid-bedfordshire-central | https://www.trustatrader.com/traders/cb-carpentry-carpenters-joiners-biggleswade-and-sandy | https://www.trustatrader.com/traders/simon-iliffe-carpentry-carpenters-joiners-richmond | https://www.trustatrader.com/traders/capital-home-services-uk-ltd-fire-doors-and-stairs-n7-and-n19 | https://www.trustatrader.com/traders/rp-carpentry-carpenters-joiners-newport-west | https://www.trustatrader.com/traders/t-brett-carpentry-carpenters-joiners-mendip-north | https://www.trustatrader.com/traders/chris-addis-carpentry-carpenters-joiners-cornwall-3 | https://www.trustatrader.com/traders/upgrade-joinery-ltd-carpenters-joiners-sutton-coldfield-north,trustatrader,1,
Michael Clark,,Carpenter Joiner,"SW20, South London, Surrey and Kent",http://www.michaelclarkcarpenterandjoiner.co.uk/,4.98,22,07360 263196,https://www.trustatrader.com/traders/michael-clark-carpenters-joiners-merton,trustatrader,1,
North West London Builders Ltd,,Carpenter Joiner,"Acton, Ealing, Hammersmith, Kilburn, Paddington, Brent, Westminster, Hampstead, West Hampstead,",https://www.northwestlondonbuildersltd.co.uk/,4.86,101,07307 250322,https://www.trustatrader.com/traders/north-west-london-builders-ltd-carpenters-joiners-nw6 | https://www.trustatrader.com/traders/north-west-london-builders-ltd-roofers-roofing-nw6,trustatrader,1,
Twickenham Furniture Ltd,,Carpenter Joiner,"London, Reading, Slough, Woking, Guildford, Crawley, incorporating a 30 mile radius",https://www.twickenhamfurniture.co.uk/,4.97,6,07307 282358,,trustatrader,1,
London Library Wall,,Carpenter Joiner,"East, North and Central London",http://www.londonlibrarywall.co.uk/,4.93,116,07307 207638,https://www.trustatrader.com/traders/london-library-wall-carpenters-joiners-waltham-forest,trustatrader,1,
ABM Joinery,,Carpenter Joiner,all London North and North West areas,https://www.abmjoinery.uk/,4.73,49,07360 279267,https://www.trustatrader.com/traders/abm-joinery-carpenters-joiners-nw10 | https://www.ratedpeople.com/profile/dc-roofline-and-joinery,"trustatrader, ratedpeople",2,
Abbas Services,,Carpenter Joiner,"Chipstead, Coulsdon, Banstead, Sutton, Wimbledon, Hammersmith, Fulham, Battersea, Chelsea, Mayfa",http://www.abbasservices.co.uk/,4.96,52,07307 202605,https://www.trustatrader.com/traders/abbas-services-carpenters-joiners-city-of-westminister-and-pimlico,trustatrader,1,
Add Detail Ltd,,Carpenter Joiner,North West London,https://www.houzz.co.uk/pro/add-detail/__public,4.99,46,07308 501524,https://www.trustatrader.com/traders/add-detail-ltd-carpenters-joiners-camden,trustatrader,1,
Handy's Property Services,,Carpenter Joiner,"Kent, South East and West London",http://www.handys-property-services.co.uk/,4.93,333,07307 246374,,trustatrader,1,
Hudson Builders & Carpenters,,Carpenter Joiner,North London,http://www.hudsonrefurbishments.co.uk/,4.9,54,07360 495227,https://www.trustatrader.com/traders/hudson-builders-carpenters-carpenters-and-joiners-islington,trustatrader,1,
DWC Carpentry,,Carpenter Joiner,your next agreed job with this trader for free by registering for the TrustATrader Guarantee,http://www.dwccarpentry.com/,4.97,22,07307 242081,https://www.trustatrader.com/traders/dwc-carpentry-carpenters-joiners-n16-and-n5,trustatrader,1,
S Bird Carpentry & Joinery,,Carpenter Joiner,BR3 and all London areas,http://www.sbirdcarpentryandjoinery.co.uk/,4.96,45,07307 246120,,trustatrader,1,
JJ Carpentry & Maintenance Ltd,,Carpenter Joiner,Bromley and South East London,https://www.jjcarpentryandmaintenance.co.uk/,4.88,11,07427 855347,,trustatrader,1,
EDJC Construction Ltd,,Carpenter Joiner,Bromley,https://edjcconstructionltd.co.uk/,5.0,35,07307 237339,,trustatrader,1,
Orchard Carpentry,,Carpenter Joiner,Surrey & South West London,https://www.orchardcarpentry.co.uk/,5.0,20,07307 248921,https://www.trustatrader.com/traders/orchard-carpentry-carpenters-joiners-molesey-and-long-ditton,trustatrader,1,
MLG Carpentry and Joinery,,Carpenter Joiner,"London, South East London & Surrey",https://www.mlgcarpentryandjoinery.com/work,4.96,36,07307 291433,https://www.trustatrader.com/traders/mlg-carpentry-and-joinery-carpenters-joiners-sm1-sm2-sm3,trustatrader,1,
Andrew Smith The Carpenter,,Carpenter Joiner,Buckhurst Hill and all Essex areas,http://www.smudgecreation.co.uk/,4.99,62,07360 498156,,trustatrader,1,
Surrey Bespoke Doors Ltd,,Carpenter Joiner,"Surrey, London, West Sussex",https://www.surreybespokedoors.com/,4.98,7,07446 912518,,trustatrader,1,
RJL Carpentry & Joinery,,Carpenter Joiner,Epsom and 30 mile radius,http://www.rjl-carpentry.co.uk/,4.98,96,07307 269429,,trustatrader,1,
County Carpentry and Joinery Ltd,,Carpenter Joiner,"Hampton, Teddington, Richmond, Twickenham ,Kew, Chiswick, Kingston, Wimbledon, Hampton Court, Es",https://www.countycarpentryandjoinery.co.uk/,4.95,6,07427 858020,,trustatrader,1,
LJ Refurbishments,,Carpenter Joiner,"Harrow, Northwood, Pinner, Ruislip and surrounding areas",http://www.ljrefurbishments.co.uk/,4.97,100,07307 282487,,trustatrader,1,
Keycraft Construction Ltd,,Carpenter Joiner,London and Essex,http://www.keycraftconstruction.com/,4.99,24,07308 510369,,trustatrader,1,
SAS Carpentry & Building,,Carpenter Joiner,St Albans and Surrounding Areas,http://www.sascarpentryandbuilding.co.uk/,4.88,48,07308 504998,,trustatrader,1,
