company_name,owner_name,trade_type,location,website_url,overall_rating,feedback_pct,review_count,years_experience,phone,verification_status,services,profile_url,source_platform
ZERO ONE TRADE LTD,,Bathroom Fitter,,,,,76,,,,,https://www.mybuilder.com/profile/zero_one_trade_ltd,mybuilder
Alexdec87limited,,Bathroom Fitter,,,,,75,,,,,https://www.mybuilder.com/profile/alexdec,mybuilder
Smart splash,,Bathroom Fitter,,,,,20,8,,,,https://www.mybuilder.com/profile/smart_fix,mybuilder
West london plumbing & construction services LTD,,Bathroom Fitter,,,,,16,,,,,https://www.mybuilder.com/profile/amjad_aljohmani,mybuilder
MSL,,Bathroom Fitter,,,,,66,,,,,https://www.mybuilder.com/profile/msl_23,mybuilder
V P,,Bathroom Fitter,,,,,6,,,,,https://www.mybuilder.com/profile/v-p,mybuilder
Convert Extend UK Limited,,Bathroom Fitter,,,,,2,,,,,https://www.mybuilder.com/profile/convert-extend-uk-limited,mybuilder
Lookhouse Ltd,,Bathroom Fitter,,,,,2,,,,,https://www.mybuilder.com/profile/lookhouse_ltd,mybuilder
M&J Home Construction LTD,,Bathroom Fitter,,,,,19,15,,,,https://www.mybuilder.com/profile/the_hands_on_team,mybuilder
Brighton Plumbing Repairs,,Bathroom Fitter,East Sussex,,,,111,,,,,https://www.mybuilder.com/profile/brighton-plumbing-repairs,mybuilder
SDO Property Services,,Bathroom Fitter,,,,,105,,,,,https://www.mybuilder.com/profile/sdoproperty1,mybuilder
EYMB Electrical Installations Ltd,,Bathroom Fitter,,,,,73,,,,,https://www.mybuilder.com/profile/beny1230,mybuilder
KCC Team Ltd,,Bathroom Fitter,,,,,104,,,,,https://www.mybuilder.com/profile/k-ccontracts,mybuilder
Faustas Maizys plumbing and heating,,Bathroom Fitter,,,,,2,,,,,https://www.mybuilder.com/profile/faustas-maizys-plumbing-and-heating,mybuilder
s daly,,Bathroom Fitter,,,,,540,,,,,https://www.mybuilder.com/profile/s_daly,mybuilder
Plumbing and handyman,,Bathroom Fitter,,,,,74,,,,,https://www.mybuilder.com/profile/plumbing_and_handyman_37,mybuilder
Sussex gas and plumbing,,Bathroom Fitter,,,,,79,,,,,https://www.mybuilder.com/profile/sussex_gas_and_plumbing,mybuilder
Wave Plumbing,,Bathroom Fitter,,,,,5,,,,,https://www.mybuilder.com/profile/waveplumbingltd,mybuilder
Lewis Butler Mechanical Services,,Bathroom Fitter,,,,,34,,,,,https://www.mybuilder.com/profile/lewis_butler_mechanical_services,mybuilder
David Yacoub,,Bathroom Fitter,,,,,47,,,,,https://www.mybuilder.com/profile/david_yacoub,mybuilder
Nellys plumbing and heating,,Bathroom Fitter,,,,,2,,,,,https://www.mybuilder.com/profile/nellys_plumbing_and_heating,mybuilder
Mark Best plumbing and heating,,Bathroom Fitter,,,,,54,,,,,https://www.mybuilder.com/profile/mark_best_plumbing_and_heating,mybuilder
green builders sussex ltd,,Bathroom Fitter,Brighton,,,,1,,,,,https://www.mybuilder.com/profile/green_builders_sussex_ltd,mybuilder
SHRINK CONSTRUCTION LTD,,Bathroom Fitter,,,,,29,,,,,https://www.mybuilder.com/profile/shrink_construction_ltd,mybuilder
Flo-Pro Plumbing And Heating,,Bathroom Fitter,,,,,1,,,,,https://www.mybuilder.com/profile/flo-pro_plumbing_and_heating,mybuilder
andrei d 19,,Bathroom Fitter,,,,,536,,,,,https://www.mybuilder.com/profile/andrei_d_19,mybuilder
PB kitchen and bathroom renovations,,Bathroom Fitter,,,,,447,,,,,https://www.mybuilder.com/profile/pb-kitchen-and-bathroom-renovations,mybuilder
Water tight plumbing and heating,,Bathroom Fitter,,,,,54,,,,,https://www.mybuilder.com/profile/water_tight_plumbing_and_heating,mybuilder
Mr A M Darby t/a Darby & Son,,Bathroom Fitter,,,,,23,,,,,https://www.mybuilder.com/profile/mr_a_m_darby_ta_darby_son,mybuilder
Bilsafe,,Bathroom Fitter,,,,,18,,,,,https://www.mybuilder.com/profile/bilsafe,mybuilder
Cristinel Andronic,,Bathroom Fitter,,,,,6,,,,,https://www.mybuilder.com/profile/cristinel_andronic,mybuilder
Gatez Plumbing,,Bathroom Fitter,,,,,2,,,,,https://www.mybuilder.com/profile/gatez_plumbing,mybuilder
Plumbing and heating,,Bathroom Fitter,,,,,9,,,,,https://www.mybuilder.com/profile/plumbing_and_heating_91,mybuilder
D.w.urquhart plumbing and heating services,,Bathroom Fitter,,,,,10,,,,,https://www.mybuilder.com/profile/dwurquhart_plumbing_and_heating_services,mybuilder
KT COMPLEX,,Bathroom Fitter,,,,,1,,,,,https://www.mybuilder.com/profile/kt_complex,mybuilder
baan construction,,Bathroom Fitter,,,,,52,,,,,https://www.mybuilder.com/profile/baan_construction,mybuilder
Gas Specialist Reading Ltd,,Bathroom Fitter,,,,,1,,,,,https://www.mybuilder.com/profile/gas-specialist-reading-ltd,mybuilder
KB Joinery & Construction,,Bathroom Fitter,"Reading, Berkshire",,,,2,,,,,https://www.mybuilder.com/profile/kb-joinery-construction,mybuilder
JNHS,,Bathroom Fitter,,,,,5,,,,,https://www.mybuilder.com/profile/jnhs,mybuilder
Fix it right SG,,Bathroom Fitter,,,,,5,,,,,https://www.mybuilder.com/profile/fix-it-right-sg,mybuilder
PB Plumbing,,Bathroom Fitter,,,,,3,,,,,https://www.mybuilder.com/profile/pb_plumbing_59,mybuilder
Opec Home Solutions,,Bathroom Fitter,,,,,27,20,,,,https://www.mybuilder.com/profile/opec_home_solutions,mybuilder
RADEX,,Bathroom Fitter,,,,,82,,,,,https://www.mybuilder.com/profile/radex_41,mybuilder
ekplumbing,,Bathroom Fitter,,,,,585,,,,,https://www.mybuilder.com/profile/ekplumbing,mybuilder
DRS Remodelling,,Bathroom Fitter,,,,,93,,,,,https://www.mybuilder.com/profile/arben_guri,mybuilder
J.G.C. PLUMBING AND HEATING LIMITED,,Bathroom Fitter,,,,,66,,,,,https://www.mybuilder.com/profile/oxmaintenance,mybuilder
ManeBuild,,Bathroom Fitter,,,,,4,,,,,https://www.mybuilder.com/profile/manebuild,mybuilder
Andi,,Bathroom Fitter,,,,,15,15,,,,https://www.mybuilder.com/profile/andi_19,mybuilder
Nicholl Property Solutions,,Bathroom Fitter,,,,,9,,,,,https://www.mybuilder.com/profile/adrian_nicholl,mybuilder
PM Oxford Building Services Ltd,,Bathroom Fitter,,,,,60,,,,,https://www.mybuilder.com/profile/marcodi,mybuilder
TSTPLUMBING,,Bathroom Fitter,,,,,59,,,,,https://www.mybuilder.com/profile/tstplumbing,mybuilder
AQSON CONSTRUCTION LTD,,Bathroom Fitter,,,,,16,,,,,https://www.mybuilder.com/profile/aqson-construction,mybuilder
Sophie Brookes,,Bathroom Fitter,,,,,4,,,,,https://www.mybuilder.com/profile/sophie_brookes,mybuilder
Sierra Oxford Ltd.,,Bathroom Fitter,,,,,2,,,,,https://www.mybuilder.com/profile/sierra-oxford-ltd,mybuilder
M W kitchen and bathrooms,,Bathroom Fitter,,,,,2,,,,,https://www.mybuilder.com/profile/m-w-kitchen-and-bathrooms,mybuilder
Agron sina limited,,Bathroom Fitter,,,,,13,,,,,https://www.mybuilder.com/profile/agronsinalimited,mybuilder
WaterWorks Plumbing Solutionz,,Bathroom Fitter,,,,,120,,,,,https://www.mybuilder.com/profile/waterworksplumbingsolutions,mybuilder
SAB PROPERTY RENOVATION,,Bathroom Fitter,,,,,36,20,,,,https://www.mybuilder.com/profile/sab_property_renovation,mybuilder
15-22 Plumbing and Heating LTD,,Bathroom Fitter,,,,,99,,,,,https://www.mybuilder.com/profile/adws_plumbing_heating,mybuilder
JJJ Building Solutions,,Bathroom Fitter,,,,,90,,,,,https://www.mybuilder.com/profile/jjjhandymen,mybuilder
BuildEase Carpentry&Building,,Bathroom Fitter,,,,,9,,,,,https://www.mybuilder.com/profile/lt_carpentryjoinery,mybuilder
M.J.Hampton Plumbing &Heating,,Bathroom Fitter,,,,,31,,,,,https://www.mybuilder.com/profile/mjhampton_plumbing_heating,mybuilder
solutions unlimited,,Bathroom Fitter,,,,,84,,,,,https://www.mybuilder.com/profile/solutionsunlimited,mybuilder
MS Build Southern,,Bathroom Fitter,,,,,83,30,,,,https://www.mybuilder.com/profile/ms_build_southern,mybuilder
Starry Dreams Ltd,,Bathroom Fitter,,,,,22,,,,,https://www.mybuilder.com/profile/starry-dreams-ltd,mybuilder
Kaskat Hydro,,Bathroom Fitter,,,,,1,,,,,https://www.mybuilder.com/profile/kaskat-hydro,mybuilder
The Solution for Building and Refurbishment,,Bathroom Fitter,,,,2010100,8,,,,,https://www.mybuilder.com/profile/thesolution,mybuilder
Adam Falandysz,,Bathroom Fitter,,,,,1,,,,,https://www.mybuilder.com/profile/adam_falandysz,mybuilder
Rw carpentry and building service,,Bathroom Fitter,,,,,11,,,,,https://www.mybuilder.com/profile/rw_building_service,mybuilder
MTV Plumbing and Heating,,Bathroom Fitter,Southampton covering entire Hampshire,,,,34,,,,,https://www.mybuilder.com/profile/mtv_plumbing_and_heating,mybuilder
KJP Maintenance,,Bathroom Fitter,,,,,3,10,,,,https://www.mybuilder.com/profile/kjpmaintenance,mybuilder
R&R Painting & Decorating,,Bathroom Fitter,,,,,1,,,,,https://www.mybuilder.com/profile/rr_painting_decorating,mybuilder
better call wes plumbing heating,,Bathroom Fitter,,,,,52,,,,,https://www.mybuilder.com/profile/better-call-wes-plumbing-heating,mybuilder
Royal Flush Bathroom Specialist,,Bathroom Fitter,,,,,3,,,,,https://www.mybuilder.com/profile/royal-flush-bathroom-specialist,mybuilder
DJM Bathrooms,,Bathroom Fitter,,,,,60,,,,,https://www.mybuilder.com/profile/djm-bathrooms-tiling,mybuilder
Gas Solutions,,Bathroom Fitter,,,,,70,,,,,https://www.mybuilder.com/profile/gassolutions,mybuilder
Angelos . Renovations,,Bathroom Fitter,,,,,1,,,,,https://www.mybuilder.com/profile/angelos-renovations,mybuilder
Michael's decorators ltd,,Bathroom Fitter,,,,,11,,,,,https://www.mybuilder.com/profile/michael-s-decorators-ltd,mybuilder
Sjh Electrical Installations,,Bathroom Fitter,he centre of the,,,,14,,,,,https://www.mybuilder.com/profile/sjh-electrical-installations,mybuilder
P Smith Tiling Services Ltd,,Bathroom Fitter,"Portsmouth, owned",,,,5,,,,,https://www.mybuilder.com/profile/p_smith_tiling_services_ltd,mybuilder
J. Johnsey Plumbing & Heating Ltd,,Bathroom Fitter,,,,,4,,,,,https://www.mybuilder.com/profile/j_johnsey_plumbing_heating,mybuilder
N.A.M construction ltd,,Bathroom Fitter,"Hampshire, We have over",,,,16,,,,,https://www.mybuilder.com/profile/nam_construction_ltd,mybuilder
A.I. Construction,,Bathroom Fitter,,,,,5,15,,,,https://www.mybuilder.com/profile/a-i-construction,mybuilder
BDW Builders ltd,,Bathroom Fitter,,,,,29,22,,,,https://www.mybuilder.com/profile/bdw_builders_ltd,mybuilder
K Building and plastering services,,Bathroom Fitter,,,,,3,,,,,https://www.mybuilder.com/profile/k_building_and_plastering_services,mybuilder
KADE building,,Bathroom Fitter,,,,,1,,,,,https://www.mybuilder.com/profile/kade_building,mybuilder
HGS Maintenance services,,Bathroom Fitter,,,,,4,,,,,https://www.mybuilder.com/profile/hgsmaintenance,mybuilder
Milwalt Property Services,,Bathroom Fitter,,,,,29,,,,,https://www.mybuilder.com/profile/milwalt_property_services,mybuilder
AK's Home Maintenance,,Bathroom Fitter,,,,,15,,,,,https://www.mybuilder.com/profile/aks_home_maintenance,mybuilder
ARJ property maintenance,,Bathroom Fitter,,,,,17,,,,,https://www.mybuilder.com/profile/arj-property-maintenance,mybuilder
Ioan Turcu Electrical,,Bathroom Fitter,,,,,19,25,,,,https://www.mybuilder.com/profile/ioan-turcu-electrical,mybuilder
White Knight Central Heating and Plumbing Services,,Bathroom Fitter,,,,,599,,,,,https://www.mybuilder.com/profile/whiteknightch10,mybuilder
CCH Carpentry,,Bathroom Fitter,,,,,17,12,,,,https://www.mybuilder.com/profile/cch_carpentry,mybuilder
Abw builders,,Bathroom Fitter,,,,,3,,,,,https://www.mybuilder.com/profile/abw_builders,mybuilder
Wilke Property Services,,Bathroom Fitter,,,,,38,29,,,,https://www.mybuilder.com/profile/wilke-property-services,mybuilder
Fairmile Construction,,Bathroom Fitter,,,,,12,,,,,https://www.mybuilder.com/profile/fairmile-construction,mybuilder
Prestige House Designs,,Bathroom Fitter,Guildford and would travel,,,,2,,,,,https://www.mybuilder.com/profile/prestige_house_designs,mybuilder
Gary James Renovations,,Bathroom Fitter,,,,,7,,,,,https://www.mybuilder.com/profile/gary_james_renovations,mybuilder
Alexander James Construction,,Bathroom Fitter,Surrey and also work,,,,3,,,,,https://www.mybuilder.com/profile/alexander_james_construction,mybuilder
Savalan Solutions,,Bathroom Fitter,,,,,42,,,,,https://www.mybuilder.com/profile/savalansolutions,mybuilder
Arkus Construction Limited,,Bathroom Fitter,,,,,38,,,,,https://www.mybuilder.com/profile/arkus-construction-limited,mybuilder
Kyle Taylor Construction,,Bathroom Fitter,,,,,4,,,,,https://www.mybuilder.com/profile/kyle-taylor-construction,mybuilder
BURWOOD SOLUTIONS LTD,,Bathroom Fitter,,,,,2,,,,,https://www.mybuilder.com/profile/burwood-solutions-ltd,mybuilder
S marshall plumbing,,Bathroom Fitter,,,,,5,,,,,https://www.mybuilder.com/profile/s_marshall_plumbing,mybuilder
SDM Plumbing and Heating,,Bathroom Fitter,,,,,4,,,,,https://www.mybuilder.com/profile/sdm-plumbing-and-heating,mybuilder
1stcallandy,,Bathroom Fitter,,,,,550,,,,,https://www.mybuilder.com/profile/1stcallandy,mybuilder
GP Construction,,Bathroom Fitter,,,,,51,,,,,https://www.mybuilder.com/profile/gp_construction_20,mybuilder
AC Kitchens & Bathrooms Ltd,,Bathroom Fitter,,,,,155,,,,,https://www.mybuilder.com/profile/alexcollett,mybuilder
ROBERT BOTA,,Bathroom Fitter,,,,,54,,,,,https://www.mybuilder.com/profile/rb_buildingservices,mybuilder
aquacomp,,Bathroom Fitter,,,,,81,,,,,https://www.mybuilder.com/profile/aquacomp,mybuilder
DELFI CONSTRUCTION LTD,,Bathroom Fitter,,,,,3,,,,,https://www.mybuilder.com/profile/delfi-construction-ltd,mybuilder
VFC Builders & Decorators LTD,,Bathroom Fitter,,,,,23,,,,,https://www.mybuilder.com/profile/vfg_builders_decorators,mybuilder
Plumber,,Bathroom Fitter,,,,,1,,,,,https://www.mybuilder.com/profile/plumber_339,mybuilder
pg property maintenance 45,,Bathroom Fitter,,,,,543,,,,,https://www.mybuilder.com/profile/pg_property_maintenance_45,mybuilder
DDM BUILDING SERVICES,,Bathroom Fitter,,,,,22,,,,,https://www.mybuilder.com/profile/ddm_building_services,mybuilder
mor building and maintenance,,Bathroom Fitter,,,,,513,,,,,https://www.mybuilder.com/profile/mor_building_and_maintenance,mybuilder
French Touch design and construction Ltd,,Bathroom Fitter,collaboration with qualified plumbers,,,,4,,,,,https://www.mybuilder.com/profile/french_touch_design_and_construction_ltd,mybuilder
AURUK LTD,,Bathroom Fitter,,,,,1,,,,,https://www.mybuilder.com/profile/auruk_ltd,mybuilder
D.P.Maintenance,,Bathroom Fitter,,,,,1,,,,,https://www.mybuilder.com/profile/dpplumbing_40,mybuilder
HandyBandy,,Bathroom Fitter,,,,,56,,,,,https://www.mybuilder.com/profile/handybandy_22,mybuilder
Impact Home Improvements Ltd,,Bathroom Fitter,Maidstone and covering Kent,,,,2,,,,,https://www.mybuilder.com/profile/impact_complete_home_renovations,mybuilder
ML property maintenance services Ltd,,Bathroom Fitter,,,,,54,,,,,https://www.mybuilder.com/profile/ml-property-maintenance-services-ltd,mybuilder
"Quality Plumbing, Heating & Gas Ltd",,Bathroom Fitter,,,,,1,,,,,https://www.mybuilder.com/profile/quality_plumbing_heating_gas_ltd,mybuilder
GC Building Services,,Bathroom Fitter,the,,,,71,20,,,,https://www.mybuilder.com/profile/chester71,mybuilder
jones plumbing and heating,,Bathroom Fitter,,,,,514,,,,,https://www.mybuilder.com/profile/jones_plumbing_and_heating,mybuilder
Sphere Developments,,Bathroom Fitter,,,,,115,,,,,https://www.mybuilder.com/profile/vv_building_services,mybuilder
VENICE CONSTRUCTION LTD,,Bathroom Fitter,,,,,54,15,,,,https://www.mybuilder.com/profile/venice_construction_ltd,mybuilder
Nine Yards,,Bathroom Fitter,,,,,24,,,,,https://www.mybuilder.com/profile/sean_grobler,mybuilder
T.wilkinson bathrooms and tiling.,,Bathroom Fitter,,,,,19,20,,,,https://www.mybuilder.com/profile/twilkinson_bathrooms_and_tiling,mybuilder
ANMG Contractors,,Bathroom Fitter,,,,,31,,,,,https://www.mybuilder.com/profile/anmg_contractors,mybuilder
Kent House Conversions,,Bathroom Fitter,,,,,2,,,,,https://www.mybuilder.com/profile/kent-house-conversions,mybuilder
C L Property Maintenance,,Bathroom Fitter,,,,,1,,,,,https://www.mybuilder.com/profile/c_l_property_maintenance,mybuilder
frost renovation electrical,,Bathroom Fitter,,,,,51,,,,,https://www.mybuilder.com/profile/frost_renovation_electrical,mybuilder
Sp construction,,Bathroom Fitter,,,,,39,,,,,https://www.mybuilder.com/profile/sp-construction,mybuilder
