company_name,owner_name,trade_type,location,website_url,overall_rating,review_count,phone,verification_status,services,coverage_area,profile_url,source_platform
Cornel Ilea,,Swimming Pool Maintenance,,,10,64,,,,,https://www.ratedpeople.com/profile/cornel-ilea,ratedpeople
Fullerton Property Maintenance,,Swimming Pool Maintenance,London,,5,65,07831684633,ratings; memberSince,Handyperson; Bathroom fitter; Bricklayer; Builder; CCTV / Satellites / Alarms; Carpenter / Joiner; Cleaner; Drainage Specialist; Electrician; Floor fitters; Gardener / Landscape gardeners; Gas / Heating engineer; Kitchen Specialist; Locksmith; Painter and decorator; Pest Control; Plasterer / Renderer; Plumber; Removal Services; Roofer; Security systems / Alarms; Specialist Tradesperson; Stoneworker / Stonemason; Swimming Pool Specialist; Tiler; Traditional Craftsperson; Tree Surgeon; Window fitter / Conservatory installer,London,https://www.ratedpeople.com/profile/fullertonpropertymaintenance,ratedpeople
goldsmith building services,,Swimming Pool Maintenance,London,,5,61,07508898727,ratings; memberSince,Carpenter / Joiner; Bathroom fitter; Blacksmith / Metal worker; Bricklayer; Builder; CCTV / Satellites / Alarms; Drainage Specialist; Driveway pavers; Electrician; Floor fitters; Gardener / Landscape gardeners; Gas / Heating engineer; Handyperson; Kitchen Specialist; Locksmith; Loft Conversion Specialist; Painter and decorator; Plasterer / Renderer; Plumber; Roofer; Security systems / Alarms; Specialist Tradesperson; Stoneworker / Stonemason; Swimming Pool Specialist; Tiler; Traditional Craftsperson; Window fitter / Conservatory installer,London,https://www.ratedpeople.com/profile/goldsmith-building-services,ratedpeople
sfgardenscapes,,Swimming Pool Maintenance,Drive,,4.5,55,,Verified,Gardener / Landscape gardeners; Blacksmith / Metal worker; Bricklayer; Builder; Carpenter / Joiner; Cleaner; Driveway pavers; Floor fitters; Handyperson; Plumber; Roofer; Specialist Tradesperson; Stoneworker / Stonemason; Swimming Pool Specialist; Tiler; Tree Surgeon; Window fitter / Conservatory installer,Drive,https://www.ratedpeople.com/profile/sfgardenscapes,ratedpeople
bs building service,,Swimming Pool Maintenance,Luton,,5,50,,ratings; memberSince,Bathroom fitter; Blacksmith / Metal worker; Bricklayer; Builder; Carpenter / Joiner; Cleaner; Drainage Specialist; Driveway pavers; Electrician; Floor fitters; Gardener / Landscape gardeners; Gas / Heating engineer; Handyperson; Kitchen Specialist; Locksmith; Loft Conversion Specialist; Painter and decorator; Pest Control; Plasterer / Renderer; Plumber; Removal Services; Renewable Energy Specialist; Roofer; Security systems / Alarms; Specialist Tradesperson; Stoneworker / Stonemason; Swimming Pool Specialist; Tiler; Traditional Craftsperson; Tree Surgeon; Window fitter / Conservatory installer,Luton,https://www.ratedpeople.com/profile/bs-building-service,ratedpeople
DETAILS CONSTRUCTION,,Swimming Pool Maintenance,London,,4.5,46,,ratings; memberSince,Builder; Bathroom fitter; Blacksmith / Metal worker; Bricklayer; CCTV / Satellites / Alarms; Carpenter / Joiner; Cleaner; Drainage Specialist; Driveway pavers; Electrician; Floor fitters; Gardener / Landscape gardeners; Gas / Heating engineer; Handyperson; Kitchen Specialist; Locksmith; Loft Conversion Specialist; Painter and decorator; Pest Control; Plasterer / Renderer; Plumber; Removal Services; Roofer; Security systems / Alarms; Specialist Tradesperson; Stoneworker / Stonemason; Swimming Pool Specialist; Tiler; Traditional Craftsperson; Tree Surgeon; Window fitter / Conservatory installer,London,https://www.ratedpeople.com/profile/details-decorating,ratedpeople
MJJ Builders,,Swimming Pool Maintenance,Waltham Cross,,5,44,,ratings; memberSince,Builder; Bathroom fitter; Blacksmith / Metal worker; Bricklayer; Carpenter / Joiner; Cleaner; Drainage Specialist; Electrician; Floor fitters; Handyperson; Kitchen Specialist; Locksmith; Loft Conversion Specialist; Painter and decorator; Pest Control; Plasterer / Renderer; Plumber; Removal Services; Roofer; Security systems / Alarms; Specialist Tradesperson; Stoneworker / Stonemason; Swimming Pool Specialist; Tiler; Traditional Craftsperson; Tree Surgeon; Window fitter / Conservatory installer,Waltham Cross,https://www.ratedpeople.com/profile/mjj-builders,ratedpeople
A-TECH BUILDING SERVICES LTD,,Swimming Pool Maintenance,Flitwick,,5,43,,ratings; memberSince,Builder; Bathroom fitter; Blacksmith / Metal worker; Bricklayer; CCTV / Satellites / Alarms; Carpenter / Joiner; Cleaner; Driveway pavers; Electrician; Floor fitters; Gardener / Landscape gardeners; Gas / Heating engineer; Handyperson; Kitchen Specialist; Locksmith; Loft Conversion Specialist; Painter and decorator; Plasterer / Renderer; Plumber; Removal Services; Roofer; Security systems / Alarms; Specialist Tradesperson; Stoneworker / Stonemason; Swimming Pool Specialist; Tiler; Traditional Craftsperson; Tree Surgeon; Window fitter / Conservatory installer,Flitwick,https://www.ratedpeople.com/profile/a-tech-building-services,ratedpeople
Groundforce1 Ltd,,Swimming Pool Maintenance,Bromley,,5,39,07923660568,ratings; memberSince,Tree Surgeon; Blacksmith / Metal worker; Builder; Carpenter / Joiner; Cleaner; Floor fitters; Gardener / Landscape gardeners; Handyperson; Locksmith; Plumber; Removal Services; Roofer; Security systems / Alarms; Specialist Tradesperson; Stoneworker / Stonemason; Swimming Pool Specialist,Bromley,https://www.ratedpeople.com/profile/one-4-gardens,ratedpeople
Deluxe Developing,,Swimming Pool Maintenance,Aylesbury,,5,37,,ratings; memberSince,Handyperson; Blacksmith / Metal worker; Bricklayer; Builder; Carpenter / Joiner; Cleaner; Drainage Specialist; Driveway pavers; Electrician; Floor fitters; Gardener / Landscape gardeners; Gas / Heating engineer; Loft Conversion Specialist; Painter and decorator; Plumber; Removal Services; Roofer; Specialist Tradesperson; Stoneworker / Stonemason; Swimming Pool Specialist; Tiler; Traditional Craftsperson; Tree Surgeon; Window fitter / Conservatory installer,Aylesbury,https://www.ratedpeople.com/profile/deluxe-developments,ratedpeople
DRAGON construction and maintenance servises,,Swimming Pool Maintenance,Bristol,,5,117,,ratings; memberSince,Builder; Carpenter / Joiner; Floor fitters; Gardener / Landscape gardeners; Handyperson; Kitchen Specialist; Locksmith; Loft Conversion Specialist; Painter and decorator; Plumber; Roofer; Security systems / Alarms; Swimming Pool Specialist; Traditional Craftsperson; Window fitter / Conservatory installer,Bristol,https://www.ratedpeople.com/profile/dragon-construction-and-maintenance-servises,ratedpeople
Rowland Heating,,Swimming Pool Maintenance,Wolverhampton,,4.5,96,,ratings; memberSince; gassafe,Gas / Heating engineer; Bathroom fitter; Electrician; Floor fitters; Plumber; Specialist Tradesperson; Swimming Pool Specialist,Wolverhampton,https://www.ratedpeople.com/profile/rowland-heating,ratedpeople
Cymraeg Construction,,Swimming Pool Maintenance,Blackwood,,4.5,58,07498190215,ratings,Carpenter / Joiner; Bathroom fitter; Blacksmith / Metal worker; Bricklayer; Builder; Drainage Specialist; Driveway pavers; Electrician; Floor fitters; Gardener / Landscape gardeners; Gas / Heating engineer; Handyperson; Kitchen Specialist; Locksmith; Loft Conversion Specialist; Painter and decorator; Plasterer / Renderer; Plumber; Roofer; Security systems / Alarms; Specialist Tradesperson; Stoneworker / Stonemason; Swimming Pool Specialist; Tiler; Traditional Craftsperson; Window fitter / Conservatory installer,Blackwood,https://www.ratedpeople.com/profile/cymraeg-home-improvements,ratedpeople
Home Care Services 4U ltd,,Swimming Pool Maintenance,Taunton,,5,8,,ratings; memberSince,Electrician; Bathroom fitter; Blacksmith / Metal worker; Bricklayer; Builder; Carpenter / Joiner; Cleaner; Driveway pavers; Floor fitters; Gardener / Landscape gardeners; Gas / Heating engineer; Handyperson; Kitchen Specialist; Loft Conversion Specialist; Painter and decorator; Plasterer / Renderer; Plumber; Removal Services; Renewable Energy Specialist; Specialist Tradesperson; Stoneworker / Stonemason; Swimming Pool Specialist; Tiler; Traditional Craftsperson; Tree Surgeon,Taunton,https://www.ratedpeople.com/profile/steves-electrical-services,ratedpeople
complete building contractors,,Swimming Pool Maintenance,Maesteg,,5,8,,ratings; memberSince,Builder; Bathroom fitter; Blacksmith / Metal worker; Bricklayer; Carpenter / Joiner; Cleaner; Drainage Specialist; Driveway pavers; Electrician; Floor fitters; Gardener / Landscape gardeners; Gas / Heating engineer; Handyperson; Kitchen Specialist; Loft Conversion Specialist; Painter and decorator; Plasterer / Renderer; Plumber; Removal Services; Roofer; Specialist Tradesperson; Stoneworker / Stonemason; Swimming Pool Specialist; Tiler; Traditional Craftsperson; Tree Surgeon; Window fitter / Conservatory installer,Maesteg,https://www.ratedpeople.com/profile/complete-building-contractors,ratedpeople
FIVE STAR FENCING & LANDSCAPING,,Swimming Pool Maintenance,Southery,,5,13,,ratings; memberSince,Gardener / Landscape gardeners; Blacksmith / Metal worker; Bricklayer; Builder; Carpenter / Joiner; Cleaner; Driveway pavers; Floor fitters; Handyperson; Pest Control; Plasterer / Renderer; Roofer; Security systems / Alarms; Specialist Tradesperson; Stoneworker / Stonemason; Traditional Craftsperson; Tree Surgeon,Southery,https://www.ratedpeople.com/profile/five-star-fencing-and-landscaping,ratedpeople
Stuart Jones,,Swimming Pool Maintenance,Swansea,,5,5,,ratings; memberSince,Carpenter / Joiner; Bathroom fitter; Blacksmith / Metal worker; Bricklayer; Builder; Cleaner; Drainage Specialist; Driveway pavers; Electrician; Floor fitters; Gardener / Landscape gardeners; Gas / Heating engineer; Handyperson; Kitchen Specialist; Loft Conversion Specialist; Painter and decorator; Plasterer / Renderer; Plumber; Removal Services; Renewable Energy Specialist; Roofer; Specialist Tradesperson; Stoneworker / Stonemason; Swimming Pool Specialist; Tiler; Traditional Craftsperson; Tree Surgeon; Window fitter / Conservatory installer,Swansea,https://www.ratedpeople.com/profile/dag,ratedpeople
DNS Property Developments,,Swimming Pool Maintenance,Bridgend,,4,4,,memberSince,Builder; Bathroom fitter; Blacksmith / Metal worker; Bricklayer; CCTV / Satellites / Alarms; Carpenter / Joiner; Cleaner; Drainage Specialist; Driveway pavers; Electrician; Floor fitters; Gardener / Landscape gardeners; Gas / Heating engineer; Handyperson; Kitchen Specialist; Locksmith; Loft Conversion Specialist; Painter and decorator; Plasterer / Renderer; Plumber; Removal Services; Renewable Energy Specialist; Roofer; Security systems / Alarms; Specialist Tradesperson; Stoneworker / Stonemason; Swimming Pool Specialist; Tiler; Traditional Craftsperson; Tree Surgeon; Window fitter / Conservatory installer,Bridgend,https://www.ratedpeople.com/profile/dns-property-developments,ratedpeople
Fren Group,,Swimming Pool Maintenance,Bristol,,4,5,,ratings,Builder; Bathroom fitter; Blacksmith / Metal worker; Bricklayer; Carpenter / Joiner; Cleaner; Driveway pavers; Electrician; Floor fitters; Gardener / Landscape gardeners; Gas / Heating engineer; Handyperson; Kitchen Specialist; Locksmith; Loft Conversion Specialist; Painter and decorator; Plumber; Roofer; Security systems / Alarms; Specialist Tradesperson; Stoneworker / Stonemason; Swimming Pool Specialist; Tiler; Traditional Craftsperson; Window fitter / Conservatory installer,Bristol,https://www.ratedpeople.com/profile/fren-group,ratedpeople
Creative Pools and Leisure,,Swimming Pool Maintenance,Southampton,,5,2,07926952313,memberSince,Swimming Pool Specialist,Southampton,https://www.ratedpeople.com/profile/creativepoolsandleisure,ratedpeople
Nicki Walters,,Swimming Pool Maintenance,Swansea,,5,1,,memberSince,Builder; Bathroom fitter; Blacksmith / Metal worker; Bricklayer; Carpenter / Joiner; Cleaner; Drainage Specialist; Driveway pavers; Floor fitters; Gardener / Landscape gardeners; Handyperson; Kitchen Specialist; Loft Conversion Specialist; Painter and decorator; Plasterer / Renderer; Plumber; Roofer; Specialist Tradesperson; Stoneworker / Stonemason; Swimming Pool Specialist; Tiler; Traditional Craftsperson; Window fitter / Conservatory installer,Swansea,https://www.ratedpeople.com/profile/nicki-walters,ratedpeople
UTB Construction LTD,,Swimming Pool Maintenance,Bournemouth,,5,2,07472263795,memberSince,Builder; Bathroom fitter; Blacksmith / Metal worker; Bricklayer; CCTV / Satellites / Alarms; Carpenter / Joiner; Cleaner; Driveway pavers; Floor fitters; Gardener / Landscape gardeners; Gas / Heating engineer; Handyperson; Kitchen Specialist; Locksmith; Loft Conversion Specialist; Painter and decorator; Plasterer / Renderer; Plumber; Roofer; Specialist Tradesperson; Stoneworker / Stonemason; Swimming Pool Specialist; Tiler; Traditional Craftsperson; Window fitter / Conservatory installer,Bournemouth,https://www.ratedpeople.com/profile/utb-construction,ratedpeople
Rated People,,Swimming Pool Maintenance,London,,0,0,,memberSince,Electrician; Bathroom fitter; Blacksmith / Metal worker; Bricklayer; Builder; CCTV / Satellites / Alarms; Carpenter / Joiner; Cleaner; Drainage Specialist; Driveway pavers; Floor fitters; Gardener / Landscape gardeners; Gas / Heating engineer; Handyperson; Kitchen Specialist; Locksmith; Loft Conversion Specialist; Painter and decorator; Pest Control; Plasterer / Renderer; Plumber; Removal Services; Roofer; Security systems / Alarms; Specialist Tradesperson; Stoneworker / Stonemason; Swimming Pool Specialist; Tiler; Traditional Craftsperson; Tree Surgeon; Window fitter / Conservatory installer,London,https://www.ratedpeople.com/profile/rated-people-2647620491143,ratedpeople
leos external clean,,Swimming Pool Maintenance,Bristol,,0,0,,,Cleaner; Blacksmith / Metal worker; Carpenter / Joiner; Driveway pavers; Floor fitters; Gardener / Landscape gardeners; Handyperson; Plumber; Renewable Energy Specialist; Roofer; Specialist Tradesperson; Stoneworker / Stonemason; Swimming Pool Specialist; Window fitter / Conservatory installer,Bristol,https://www.ratedpeople.com/profile/leos-external-clean,ratedpeople
Total Refurbs,,Swimming Pool Maintenance,Torfaen,,0,0,,,Roofer; Blacksmith / Metal worker; Bricklayer; Builder; CCTV / Satellites / Alarms; Carpenter / Joiner; Cleaner; Drainage Specialist; Driveway pavers; Floor fitters; Gardener / Landscape gardeners; Handyperson; Loft Conversion Specialist; Painter and decorator; Plumber; Security systems / Alarms; Specialist Tradesperson; Stoneworker / Stonemason; Swimming Pool Specialist; Traditional Craftsperson; Tree Surgeon; Window fitter / Conservatory installer,Torfaen,https://www.ratedpeople.com/profile/total-refurbs-pontypool,ratedpeople
DMH Contracts,,Swimming Pool Maintenance,,,10,77,07831214581,,,,https://www.ratedpeople.com/profile/think-heating,ratedpeople
Rafal Siemiaszko,,Swimming Pool Maintenance,Newcastle Upon Tyne,,5,67,,ratings; memberSince,Bathroom fitter; Blacksmith / Metal worker; Bricklayer; Builder; Carpenter / Joiner; Drainage Specialist; Electrician; Floor fitters; Gardener / Landscape gardeners; Gas / Heating engineer; Handyperson; Kitchen Specialist; Loft Conversion Specialist; Painter and decorator; Plasterer / Renderer; Plumber; Roofer; Specialist Tradesperson; Stoneworker / Stonemason; Swimming Pool Specialist; Tiler; Traditional Craftsperson; Window fitter / Conservatory installer,Newcastle Upon Tyne,https://www.ratedpeople.com/profile/rafal-siemiaszko,ratedpeople
Emanuel Spence Maintenance Services Ltd,,Swimming Pool Maintenance,N Yorks,,5,53,,ratings; memberSince; gassafe,Gas / Heating engineer; Bathroom fitter; Carpenter / Joiner; Electrician; Floor fitters; Plumber; Roofer; Specialist Tradesperson; Swimming Pool Specialist,N Yorks,https://www.ratedpeople.com/profile/emanuel-spence-maintenance-services,ratedpeople
fibreglass roof master ltd,,Swimming Pool Maintenance,Boston,,5,29,,ratings; memberSince,Roofer; Blacksmith / Metal worker; Bricklayer; Builder; Carpenter / Joiner; Cleaner; Gardener / Landscape gardeners; Swimming Pool Specialist; Window fitter / Conservatory installer,Boston,https://www.ratedpeople.com/profile/fibreglass-roof-master,ratedpeople
Pilmore Landscapes,,Swimming Pool Maintenance,Richmond,,1,1,,memberSince,Drainage Specialist; Blacksmith / Metal worker; Bricklayer; Builder; Driveway pavers; Floor fitters; Gardener / Landscape gardeners; Specialist Tradesperson; Stoneworker / Stonemason; Swimming Pool Specialist; Tree Surgeon,,https://www.ratedpeople.com/profile/pilmore-landscapes,ratedpeople
HSH Property management,,Swimming Pool Maintenance,Middlesbrough,,0,0,,memberSince,Tree Surgeon; Bricklayer; Builder; Carpenter / Joiner; Cleaner; Gardener / Landscape gardeners; Handyperson; Loft Conversion Specialist; Painter and decorator; Plasterer / Renderer; Plumber; Removal Services; Roofer; Specialist Tradesperson; Stoneworker / Stonemason; Swimming Pool Specialist; Window fitter / Conservatory installer,Middlesbrough,https://www.ratedpeople.com/profile/hsh-property-management,ratedpeople
