company_name,owner_name,trade_type,location,website_url,overall_rating,review_count,phone,verification_status,services,coverage_area,profile_url,source_platform
Plumb GP,,Plumbing Repair Maintenance,2 Union Road,,4.5,1484,07788597250,ratings; memberSince,Plumber; Bathroom fitter; Carpenter / Joiner; Electrician; Floor fitters; Gas / Heating engineer; Roofer,2 Union Road,https://www.ratedpeople.com/profile/plumb-gp,ratedpeople
D&S Plumbing and Heating Services,,Plumbing Repair Maintenance,Uxbridge,,5,819,07737716360,ratings; memberSince; gassafe,Gas / Heating engineer; Bathroom fitter; Carpenter / Joiner; Electrician; Floor fitters; Handyperson; Plumber; Renewable Energy Specialist; Roofer; Specialist Tradesperson; Window fitter / Conservatory installer,Uxbridge,https://www.ratedpeople.com/profile/d-s-plumbing-and-building,ratedpeople
Cn Construction&Gardening Ltd,,Plumbing Repair Maintenance,London,,5,781,07869146538,ratings; memberSince,Gardener / Landscape gardeners; Bathroom fitter; Blacksmith / Metal worker; Bricklayer; Builder; CCTV / Satellites / Alarms; Carpenter / Joiner; Drainage Specialist; Driveway pavers; Electrician; Floor fitters; Gas / Heating engineer; Handyperson; Kitchen Specialist; Locksmith; Loft Conversion Specialist; Painter and decorator; Plasterer / Renderer; Plumber; Roofer; Security systems / Alarms; Specialist Tradesperson; Stoneworker / Stonemason; Swimming Pool Specialist; Tiler; Traditional Craftsperson; Window fitter / Conservatory installer,London,https://www.ratedpeople.com/profile/cn-constructionandgardening,ratedpeople
Bc Plumbing Services,,Plumbing Repair Maintenance,Oxted,,5,627,07821194571,ratings; memberSince,Plumber; Bathroom fitter; Drainage Specialist; Floor fitters; Gas / Heating engineer; Tiler,Oxted,https://www.ratedpeople.com/profile/bc-plumbing-services,ratedpeople
Grip Plumbing,,Plumbing Repair Maintenance,London,,5,605,07886113445,ratings; memberSince,Plumber; Bathroom fitter; Drainage Specialist,London,https://www.ratedpeople.com/profile/grip-plumbing,ratedpeople
A & K Contractor Services,,Plumbing Repair Maintenance,,,9,591,07939990252,,,,https://www.ratedpeople.com/profile/a-and-k-contractor-services,ratedpeople
K Marsh Plumbing & Heating LTD,,Plumbing Repair Maintenance,Mitcham,,4.5,518,07776027235,ratings; memberSince; gassafe,Gas / Heating engineer; Bathroom fitter; Carpenter / Joiner; Drainage Specialist; Electrician; Floor fitters; Plumber; Renewable Energy Specialist; Specialist Tradesperson,Mitcham,https://www.ratedpeople.com/profile/k-marsh-plumbing-and-heating,ratedpeople
Resolve Plumbing Services Ltd,,Plumbing Repair Maintenance,London/kent,,5,428,07878178205,ratings; memberSince,Plumber; Bathroom fitter; Drainage Specialist; Gas / Heating engineer; Kitchen Specialist; Roofer; Tiler,London/kent,https://www.ratedpeople.com/profile/resolve-plumbing-and-heating,ratedpeople
Conor Lynch Plumbing & Heating,,Plumbing Repair Maintenance,Hornchurch,,5,417,07767523580,ratings; memberSince,Plumber; Bathroom fitter; Carpenter / Joiner; Drainage Specialist; Electrician; Gas / Heating engineer; Roofer,Hornchurch,https://www.ratedpeople.com/profile/conor-lynch-plumbing-and-heating,ratedpeople
J.J MURPHY plumbing & heating,,Plumbing Repair Maintenance,berkhampsted,,5,335,07496568368,ratings; memberSince; gassafe,Plumber; Bathroom fitter; Gas / Heating engineer,berkhampsted,https://www.ratedpeople.com/profile/jj-murphy-plumbing-and-heating,ratedpeople
Electro Flame LTD,,Plumbing Repair Maintenance,Croydon,,5,323,07864393584,ratings; memberSince,Electrician; Bathroom fitter; Builder; CCTV / Satellites / Alarms; Carpenter / Joiner; Drainage Specialist; Floor fitters; Handyperson; Loft Conversion Specialist; Painter and decorator; Plumber; Security systems / Alarms,Croydon,https://www.ratedpeople.com/profile/electro-flame,ratedpeople
Nick Plumbing,,Plumbing Repair Maintenance,Morden,,5,317,,ratings; memberSince; gassafe,Gas / Heating engineer; Floor fitters; Plumber; Specialist Tradesperson,Morden,https://www.ratedpeople.com/profile/nick-plumbing,ratedpeople
S&A Plumbing Services,,Plumbing Repair Maintenance,LONDON,,5,311,07960660506,ratings; memberSince,Plumber; Bathroom fitter; Carpenter / Joiner; Drainage Specialist; Electrician; Gas / Heating engineer; Renewable Energy Specialist; Roofer,LONDON,https://www.ratedpeople.com/profile/s-and-a,ratedpeople
