company_name,owner_name,trade_type,location,website_url,overall_rating,review_count,phone,verification_status,services,coverage_area,profile_url,source_platform
Cn Construction&Gardening Ltd,,Builder,,,10,781,07869146538,,,,https://www.ratedpeople.com/profile/cn-constructionandgardening,ratedpeople
A & K Contractor Services,,Builder,,,9,591,07939990252,,,,https://www.ratedpeople.com/profile/a-and-k-contractor-services,ratedpeople
Lockhart Roofing and Brickwork Services,,Builder,,,10,561,,,,,https://www.ratedpeople.com/profile/lockhart-roofing,ratedpeople
J B CARPENTRY,,Builder,,,10,495,07904988509,,,,https://www.ratedpeople.com/profile/j-b-carpentry-south-east,ratedpeople
wood doctor,,Builder,,,10,397,07826527179,,,,https://www.ratedpeople.com/profile/wood-doctor,ratedpeople
WH Services,,Builder,,,10,350,,,,,https://www.ratedpeople.com/profile/wh-services-horsham,ratedpeople
Electro Flame LTD,,Builder,,,10,323,07864393584,,,,https://www.ratedpeople.com/profile/electro-flame,ratedpeople
Rushymead General Maintenance,,Builder,,,10,322,,,,,https://www.ratedpeople.com/profile/rushymead-general-maintenance,ratedpeople
Ziyad Construction,,Builder,,,9,300,,,,,https://www.ratedpeople.com/profile/ziyad-construction,ratedpeople
L Pickard Roofing,,Builder,,,10,298,07738596941,,,,https://www.ratedpeople.com/profile/l-pickard-roofing,ratedpeople
ElectricFix Science Ltd,,Builder,,,10,263,07833231034,,,,https://www.ratedpeople.com/profile/electricfix-science,ratedpeople
ES Electrical & Building Services,,Builder,,,10,261,07487236174,,,,https://www.ratedpeople.com/profile/es-electrical-building-services,ratedpeople
CFC Ltd.,,Builder,,,10,250,,,,,https://www.ratedpeople.com/profile/cfc,ratedpeople
Vio's Property Maintenance LTD,,Builder,,,10,246,07477502628,,,,https://www.ratedpeople.com/profile/vios-property-maintance,ratedpeople
Chameleon Refurbs,,Builder,,,10,244,07572886121,,,,https://www.ratedpeople.com/profile/the-green-machine,ratedpeople
Smith & Sons,,Builder,,,10,229,07479071969,,,,https://www.ratedpeople.com/profile/bill-smith-maintainance,ratedpeople
SUNNY CLEAN,,Builder,,,9,221,,,,,https://www.ratedpeople.com/profile/sunnyclean,ratedpeople
Bennbrook Windows,,Builder,,,9,217,07794343648,,,,https://www.ratedpeople.com/profile/bennbrook-windows,ratedpeople
EPRLocksmith,,Builder,,,10,212,07454482395,,,,https://www.ratedpeople.com/profile/eprlocksmith,ratedpeople
R&D Construction,,Builder,,,10,210,07859888537,,,,https://www.ratedpeople.com/profile/mo-bagheri-plumbing,ratedpeople
Top Notch Joinery,,Builder,,,10,366,07561197281,,,,https://www.ratedpeople.com/profile/adam-unwin-carpentry,ratedpeople
FlowTeck Roofing,,Builder,,,10,271,,,,,https://www.ratedpeople.com/profile/flowteck-roofing,ratedpeople
G&G property services,,Builder,,,10,269,,,,,https://www.ratedpeople.com/profile/evergreen-property-services,ratedpeople
S&C Cleaning Services,,Builder,,,9,195,07311867427,,,,https://www.ratedpeople.com/profile/s-and-c-cleaning-services,ratedpeople
G R JONES BRICKWORK LIMITED,,Builder,,,10,148,,,,,https://www.ratedpeople.com/profile/g-r-jones-brickwork-limited,ratedpeople
Hayes plumbing and Property services,,Builder,,,10,144,,,,,https://www.ratedpeople.com/profile/hayes-plumbing-and-property-services,ratedpeople
DB Home Improvements,,Builder,,,9,133,,,,,https://www.ratedpeople.com/profile/daniel-bradshaw,ratedpeople
steve seymour carpentry,,Builder,,,10,130,,,,,https://www.ratedpeople.com/profile/steve-seymour-carpentry-plymouth,ratedpeople
Integrity Plumbing Heating and Gas,,Builder,,,9,128,,,,,https://www.ratedpeople.com/profile/trc-plumbing-heating-and-gas,ratedpeople
Jay's Property Maintainance,,Builder,,,10,124,07769792908,,,,https://www.ratedpeople.com/profile/jays-property-maintainance,ratedpeople
Newman & Sons,,Builder,,,10,123,,,,,https://www.ratedpeople.com/profile/newman-and-sons,ratedpeople
A.M Roofing,,Builder,,,10,118,,,,,https://www.ratedpeople.com/profile/am-roofing-ilminster,ratedpeople
1st Choice Landscaping and Groundwork,,Builder,,,10,118,07811334542,,,,https://www.ratedpeople.com/profile/1st-choice-landscaping-and-groundwork,ratedpeople
Riverside Property Services,,Builder,,,10,118,,,,,https://www.ratedpeople.com/profile/riverside-property-services-morden,ratedpeople
DRAGON construction and maintenance servises,,Builder,,,10,117,,,,,https://www.ratedpeople.com/profile/dragon-construction-and-maintenance-servises,ratedpeople
Viktor,,Builder,,,10,105,,,,,https://www.ratedpeople.com/profile/viktor,ratedpeople
Rushmoore Roofing,,Builder,,,10,101,07939488956,,,,https://www.ratedpeople.com/profile/rushmoore-roofing,ratedpeople
RSM Building Services,,Builder,,,9,99,,,,,https://www.ratedpeople.com/profile/rsm-bristol,ratedpeople
