company_name,owner_name,trade_type,location,website_url,overall_rating,quality_rating,reliability_rating,communication_rating,review_count,years_on_checkatrade,vat_number,is_ltd,free_estimates,emergency_callout,profile_url,handle
"The Scaffolding Company Ltd","Mr John","Scaffolder","North London","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=fc2c2e4b-f142-4392-99a1-74c87a6cac5e&cat_web_session_id=1ef868b9-e9bb-409f-b62f-436aa948adf0&banner_location=header",10,10,10,10,33,13,"756383403",Yes,Yes,Yes,"https://www.checkatrade.com/trades/thescaffoldingcompany",thescaffoldingcompany
"M W Scaffolding UK Ltd","Mr. Mariusz Wasiel","Scaffolder","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=fc2c2e4b-f142-4392-99a1-74c87a6cac5e&cat_web_session_id=1ef868b9-e9bb-409f-b62f-436aa948adf0&banner_location=header",10,10,10,10,26,7,"839915382",Yes,Yes,Yes,"https://www.checkatrade.com/trades/mwscaffoldinguk",mwscaffoldinguk
"Plato Scaffolding Ltd","Mr Ray","Scaffolder","Please feel","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=fc2c2e4b-f142-4392-99a1-74c87a6cac5e&cat_web_session_id=1ef868b9-e9bb-409f-b62f-436aa948adf0&banner_location=header",9.97,10,10,9.91,341,10,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/platoscaffoldingltd",platoscaffoldingltd
"SURREY & BERKSHIRE SCAFFOLDING LTD","Mr. Josh Duncan","Scaffolder","construction","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=fc2c2e4b-f142-4392-99a1-74c87a6cac5e&cat_web_session_id=1ef868b9-e9bb-409f-b62f-436aa948adf0&banner_location=header",10,10,10,10,47,5,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/surreyandberkshirescaffoldingltd968900",surreyandberkshirescaffoldingltd968900
"Plato Services","Mr Kai","Scaffolder","Posted","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=fc2c2e4b-f142-4392-99a1-74c87a6cac5e&cat_web_session_id=1ef868b9-e9bb-409f-b62f-436aa948adf0&banner_location=header",10,10,10,10,166,9,"278344766",Yes,Yes,Yes,"https://www.checkatrade.com/trades/platoservices",platoservices
"Warrior scaffolding ltd","Mr Liam","Scaffolder","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=fc2c2e4b-f142-4392-99a1-74c87a6cac5e&cat_web_session_id=1ef868b9-e9bb-409f-b62f-436aa948adf0&banner_location=header",0,0,0,,20,1,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/warriorscaffoldingltd",warriorscaffoldingltd
"O M Bros Scaffolding Ltd","Mr Omer","Scaffolder","London","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=fc2c2e4b-f142-4392-99a1-74c87a6cac5e&cat_web_session_id=1ef868b9-e9bb-409f-b62f-436aa948adf0&banner_location=header",10,10,10,10,8,1,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/ombrosscaffoldingltd",ombrosscaffoldingltd
"Galvanised Scaffolding Ltd","Mr Arthur","Scaffolder","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=fc2c2e4b-f142-4392-99a1-74c87a6cac5e&cat_web_session_id=1ef868b9-e9bb-409f-b62f-436aa948adf0&banner_location=header",10,10,10,10,11,2,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/galvanisedscaffoldingltd",galvanisedscaffoldingltd
"Siart Scaffolding Limited","Mr Bujar","Scaffolder","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=fc2c2e4b-f142-4392-99a1-74c87a6cac5e&cat_web_session_id=1ef868b9-e9bb-409f-b62f-436aa948adf0&banner_location=header",10,10,10,10,13,2,"",Yes,No,Yes,"https://www.checkatrade.com/trades/siartscaffoldinglimited",siartscaffoldinglimited
"SM Scaffolding Ltd","Mr Sonny","Scaffolder","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=fc2c2e4b-f142-4392-99a1-74c87a6cac5e&cat_web_session_id=1ef868b9-e9bb-409f-b62f-436aa948adf0&banner_location=header",10,10,10,10,156,7,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/smscaffoldingltd",smscaffoldingltd
"Butler Scaffolding","Mr Glen","Scaffolder","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=fc2c2e4b-f142-4392-99a1-74c87a6cac5e&cat_web_session_id=1ef868b9-e9bb-409f-b62f-436aa948adf0&banner_location=header",10,10,10,10,2,1,"",Yes,No,Yes,"https://www.checkatrade.com/trades/butlerscaffolding",butlerscaffolding
"Reliable Scaffolding","Mr William","Scaffolder","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=fc2c2e4b-f142-4392-99a1-74c87a6cac5e&cat_web_session_id=1ef868b9-e9bb-409f-b62f-436aa948adf0&banner_location=header",,,,,27,7,"",No,Yes,Yes,"https://www.checkatrade.com/trades/reliablescaffolding",reliablescaffolding
"J.C & SONS SCAFFOLDING SERVICES LTD","Mr Jonjo","Scaffolder","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=fc2c2e4b-f142-4392-99a1-74c87a6cac5e&cat_web_session_id=1ef868b9-e9bb-409f-b62f-436aa948adf0&banner_location=header",9.93,9.8,10,10,35,,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/jcsonsscaffoldingservicesltd",jcsonsscaffoldingservicesltd
"TailorMade Scaffolding Ltd","Mr Thomas","Scaffolder","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=fc2c2e4b-f142-4392-99a1-74c87a6cac5e&cat_web_session_id=1ef868b9-e9bb-409f-b62f-436aa948adf0&banner_location=header",9.93,,,,35,1,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/tailormadescaffoldingltd",tailormadescaffoldingltd
"Hi Tech Scaffolding and Waste Services Ltd","Mr Bhupinder","Scaffolder","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=fc2c2e4b-f142-4392-99a1-74c87a6cac5e&cat_web_session_id=1ef868b9-e9bb-409f-b62f-436aa948adf0&banner_location=header",10,10,10,10,13,2,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/hitechscaffoldingandwasteservices",hitechscaffoldingandwasteservices
"C & G Scaffolding Ltd","Mr Daniel","Scaffolder","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=fc2c2e4b-f142-4392-99a1-74c87a6cac5e&cat_web_session_id=1ef868b9-e9bb-409f-b62f-436aa948adf0&banner_location=header",10,,,,44,3,"258003129",Yes,Yes,Yes,"https://www.checkatrade.com/trades/candgscaffolding389348",candgscaffolding389348
"Construct Scaffolding Services Limited","Mr Joey","Scaffolder","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=fc2c2e4b-f142-4392-99a1-74c87a6cac5e&cat_web_session_id=1ef868b9-e9bb-409f-b62f-436aa948adf0&banner_location=header",9.9,10,9.71,10,31,3,"289963032",Yes,Yes,Yes,"https://www.checkatrade.com/trades/constructscaffoldingservices833704",constructscaffoldingservices833704
"JDP Scaffolding Ltd","Ltd Company","Scaffolder","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=fc2c2e4b-f142-4392-99a1-74c87a6cac5e&cat_web_session_id=1ef868b9-e9bb-409f-b62f-436aa948adf0&banner_location=header",10,10,10,10,43,5,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/jdpscaffoldingltd970516",jdpscaffoldingltd970516
"Strike Scaffolding London Limited","Mr Alexander","Scaffolder","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=fc2c2e4b-f142-4392-99a1-74c87a6cac5e&cat_web_session_id=1ef868b9-e9bb-409f-b62f-436aa948adf0&banner_location=header",9.98,9.93,10,10,69,4,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/strikescaffoldinglondon",strikescaffoldinglondon
"Minnett Scaffolding Ltd","Mr Tyron","Scaffolder","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=fc2c2e4b-f142-4392-99a1-74c87a6cac5e&cat_web_session_id=1ef868b9-e9bb-409f-b62f-436aa948adf0&banner_location=header",9.89,9.92,9.83,9.92,39,2,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/minnettscaffoldingltd",minnettscaffoldingltd
"Surrey Access Scaffolding Ltd","Mr. Garri Smith","Scaffolder","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=fc2c2e4b-f142-4392-99a1-74c87a6cac5e&cat_web_session_id=1ef868b9-e9bb-409f-b62f-436aa948adf0&banner_location=header",10,10,10,10,29,3,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/surreyaccessscaffolding985224",surreyaccessscaffolding985224
"2 Brothers Scaffolding Ltd","Mr Daryl","Scaffolder","Caterham","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=fc2c2e4b-f142-4392-99a1-74c87a6cac5e&cat_web_session_id=1ef868b9-e9bb-409f-b62f-436aa948adf0&banner_location=header",9.96,9.88,10,10,108,10,"190897460",Yes,Yes,Yes,"https://www.checkatrade.com/trades/2brothersscaffolding",2brothersscaffolding
"RJP Scaffolding","Mr Ricky","Scaffolder","everything","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=fc2c2e4b-f142-4392-99a1-74c87a6cac5e&cat_web_session_id=1ef868b9-e9bb-409f-b62f-436aa948adf0&banner_location=header",9.97,10,10,9.91,26,2,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/rjpscaffolding",rjpscaffolding
"KSC Scaffolding Limited","Mr. Dean Wilkinson","Scaffolder","Bromley and","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=fc2c2e4b-f142-4392-99a1-74c87a6cac5e&cat_web_session_id=1ef868b9-e9bb-409f-b62f-436aa948adf0&banner_location=header",9.33,10,9,9,23,4,"308205630",Yes,Yes,Yes,"https://www.checkatrade.com/trades/kscscaffolding968857",kscscaffolding968857
"ALS Scaffolding Ltd","Mr Michael","Scaffolder","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=fc2c2e4b-f142-4392-99a1-74c87a6cac5e&cat_web_session_id=1ef868b9-e9bb-409f-b62f-436aa948adf0&banner_location=header",10,10,10,10,8,3,"",Yes,No,Yes,"https://www.checkatrade.com/trades/alsscaffolding",alsscaffolding
"Armour Scaffolding UK Ltd","Mr Ray","Scaffolder","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=fc2c2e4b-f142-4392-99a1-74c87a6cac5e&cat_web_session_id=1ef868b9-e9bb-409f-b62f-436aa948adf0&banner_location=header",10,10,10,10,20,2,"",Yes,No,Yes,"https://www.checkatrade.com/trades/armourscaffoldingukltd",armourscaffoldingukltd
"H. I. T Scaffolding Ltd","Mr Daniel","Scaffolder","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=fc2c2e4b-f142-4392-99a1-74c87a6cac5e&cat_web_session_id=1ef868b9-e9bb-409f-b62f-436aa948adf0&banner_location=header",10,10,10,10,311,15,"100532186",Yes,Yes,Yes,"https://www.checkatrade.com/trades/hitscaffolding",hitscaffolding
"Emerald Scaffolding Ltd","Mr Daniel","Scaffolder","Reading and","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=fc2c2e4b-f142-4392-99a1-74c87a6cac5e&cat_web_session_id=1ef868b9-e9bb-409f-b62f-436aa948adf0&banner_location=header",10,10,10,10,1,1,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/emeraldscaffoldingltd",emeraldscaffoldingltd
"JH SCAFFOLDING SERVICES LTD","Mr Jake","Scaffolder","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=fc2c2e4b-f142-4392-99a1-74c87a6cac5e&cat_web_session_id=1ef868b9-e9bb-409f-b62f-436aa948adf0&banner_location=header",10,10,10,10,33,2,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/jhscaffoldingservicesltd",jhscaffoldingservicesltd
"Archava Scaffolding","Mr Gareth","Scaffolder","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=fc2c2e4b-f142-4392-99a1-74c87a6cac5e&cat_web_session_id=1ef868b9-e9bb-409f-b62f-436aa948adf0&banner_location=header",10,10,10,10,21,4,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/archavascaffolding",archavascaffolding
"Simpson Scaffolding services","Mr Matthew","Scaffolder","Birmingham and","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=fc2c2e4b-f142-4392-99a1-74c87a6cac5e&cat_web_session_id=1ef868b9-e9bb-409f-b62f-436aa948adf0&banner_location=header",10,10,10,10,11,1,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/simpsonscaffoldingservices",simpsonscaffoldingservices
"B & W Scaffolding Services Limited","Mr Wayne","Scaffolder","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=fc2c2e4b-f142-4392-99a1-74c87a6cac5e&cat_web_session_id=1ef868b9-e9bb-409f-b62f-436aa948adf0&banner_location=header",9.44,9.67,9.33,9.33,43,10,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/bandwscaffoldingservices390997",bandwscaffoldingservices390997
"Taylor Access","Mr Paul","Scaffolder","Rowley Regis","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=fc2c2e4b-f142-4392-99a1-74c87a6cac5e&cat_web_session_id=1ef868b9-e9bb-409f-b62f-436aa948adf0&banner_location=header",10,,,,11,3,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/tayloraccess",tayloraccess
"ADS Services (Leics) Ltd","Mr Tracie","Scaffolder","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=fc2c2e4b-f142-4392-99a1-74c87a6cac5e&cat_web_session_id=1ef868b9-e9bb-409f-b62f-436aa948adf0&banner_location=header",0,,,,0,3,"429856058",Yes,No,Yes,"https://www.checkatrade.com/trades/adsservices1089474",adsservices1089474
"New Heights Scaffolding access Ltd","Mr David","Scaffolder","Dudley and","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=fc2c2e4b-f142-4392-99a1-74c87a6cac5e&cat_web_session_id=1ef868b9-e9bb-409f-b62f-436aa948adf0&banner_location=header",10,10,10,10,7,1,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/newheightsscaffoldingaccessltd",newheightsscaffoldingaccessltd
"High Grade Access LTD","Mr Michael","Scaffolder","Warrington and","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=fc2c2e4b-f142-4392-99a1-74c87a6cac5e&cat_web_session_id=1ef868b9-e9bb-409f-b62f-436aa948adf0&banner_location=header",10,10,10,10,4,,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/highgradeaccessltd",highgradeaccessltd
"Lunar Rock Scaffolding Ltd","Mr Omar","Scaffolder","Manchester and","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=fc2c2e4b-f142-4392-99a1-74c87a6cac5e&cat_web_session_id=1ef868b9-e9bb-409f-b62f-436aa948adf0&banner_location=header",9.13,9.5,9,8.9,38,2,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/lunarrockscaffoldingltd",lunarrockscaffoldingltd
"RH Access Group Ltd","Mr Graham","Scaffolder","Southport","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=fc2c2e4b-f142-4392-99a1-74c87a6cac5e&cat_web_session_id=1ef868b9-e9bb-409f-b62f-436aa948adf0&banner_location=header",10,10,10,10,17,2,"440542914",Yes,Yes,Yes,"https://www.checkatrade.com/trades/rhaccessgroupltd",rhaccessgroupltd
"The Sheridan Group Ltd","Mr James","Scaffolder","it","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=fc2c2e4b-f142-4392-99a1-74c87a6cac5e&cat_web_session_id=1ef868b9-e9bb-409f-b62f-436aa948adf0&banner_location=header",9.32,9.37,9.26,9.32,19,1,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/thesheridangroupltd",thesheridangroupltd
"IC Scaffolding","Mr Ian","Scaffolder","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=fc2c2e4b-f142-4392-99a1-74c87a6cac5e&cat_web_session_id=1ef868b9-e9bb-409f-b62f-436aa948adf0&banner_location=header",9.87,9.8,9.8,10,5,1,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/icscaffolding",icscaffolding
"One9scaffolding Ltd","Mr. John Khan","Scaffolder","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=fc2c2e4b-f142-4392-99a1-74c87a6cac5e&cat_web_session_id=1ef868b9-e9bb-409f-b62f-436aa948adf0&banner_location=header",9.7,9.78,9.67,9.67,35,5,"226815895",Yes,Yes,Yes,"https://www.checkatrade.com/trades/one9scaffoldingltd",one9scaffoldingltd
"ASAP Scaffolding","Mr Neil","Scaffolder","Ashton in","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=fc2c2e4b-f142-4392-99a1-74c87a6cac5e&cat_web_session_id=1ef868b9-e9bb-409f-b62f-436aa948adf0&banner_location=header",10,10,10,10,20,9,"241152058",Yes,Yes,Yes,"https://www.checkatrade.com/trades/asapscaffolding",asapscaffolding
"Childwall Valley Scaffolding Limited","Mr Mark","Scaffolder","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=fc2c2e4b-f142-4392-99a1-74c87a6cac5e&cat_web_session_id=1ef868b9-e9bb-409f-b62f-436aa948adf0&banner_location=header",10,10,10,10,9,1,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/childwallvalleyscaffoldinglimited",childwallvalleyscaffoldinglimited
"E&L Scaffolding Ltd","","Scaffolder","domestic","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=fc2c2e4b-f142-4392-99a1-74c87a6cac5e&cat_web_session_id=1ef868b9-e9bb-409f-b62f-436aa948adf0&banner_location=header",10,10,10,10,7,5,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/eandlscaffoldingltd936986",eandlscaffoldingltd936986
"Gnd Scaffolding Limited","Mr Lewis","Scaffolder","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=fc2c2e4b-f142-4392-99a1-74c87a6cac5e&cat_web_session_id=1ef868b9-e9bb-409f-b62f-436aa948adf0&banner_location=header",10,10,10,10,8,3,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/gndscaffolding",gndscaffolding
"Millward Scaffolding Ltd","Mr Lee","Scaffolder","Wakefield and","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=fc2c2e4b-f142-4392-99a1-74c87a6cac5e&cat_web_session_id=1ef868b9-e9bb-409f-b62f-436aa948adf0&banner_location=header",10,10,10,10,2,,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/millwardscaffoldingltd",millwardscaffoldingltd
"Bell Scaff Solutions","","Scaffolder","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=fc2c2e4b-f142-4392-99a1-74c87a6cac5e&cat_web_session_id=1ef868b9-e9bb-409f-b62f-436aa948adf0&banner_location=header",10,10,10,10,15,2,"",Yes,No,Yes,"https://www.checkatrade.com/trades/bellscaffsolutions",bellscaffsolutions
"Sgl scaffolding ltd","Mr Sam","Scaffolder","Barnsley and","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=fc2c2e4b-f142-4392-99a1-74c87a6cac5e&cat_web_session_id=1ef868b9-e9bb-409f-b62f-436aa948adf0&banner_location=header",10,,,,2,1,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/sglscaffoldingltd",sglscaffoldingltd
"Hobson scaffolding","Mr Mark","Scaffolder","Pontefract and","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=fc2c2e4b-f142-4392-99a1-74c87a6cac5e&cat_web_session_id=1ef868b9-e9bb-409f-b62f-436aa948adf0&banner_location=header",10,10,10,10,4,1,"",Yes,No,Yes,"https://www.checkatrade.com/trades/hobsonscaffolding",hobsonscaffolding
"Evolve Scaffolding Services limited","Mr Jay","Scaffolder","Ilkeston and","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=fc2c2e4b-f142-4392-99a1-74c87a6cac5e&cat_web_session_id=1ef868b9-e9bb-409f-b62f-436aa948adf0&banner_location=header",9.77,,,,13,2,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/evolvescaffoldingserviceslimited",evolvescaffoldingserviceslimited
"SPB Scaffolding Ltd","Mr Liam","Scaffolder","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=fc2c2e4b-f142-4392-99a1-74c87a6cac5e&cat_web_session_id=1ef868b9-e9bb-409f-b62f-436aa948adf0&banner_location=header",10,10,10,10,26,6,"290333318",Yes,Yes,Yes,"https://www.checkatrade.com/trades/spbscaffolding",spbscaffolding
"T.M Scaffolding","Mr Tom","Scaffolder","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=fc2c2e4b-f142-4392-99a1-74c87a6cac5e&cat_web_session_id=1ef868b9-e9bb-409f-b62f-436aa948adf0&banner_location=header",9.89,9.67,10,10,6,1,"",No,Yes,Yes,"https://www.checkatrade.com/trades/tmscaffolding1131379",tmscaffolding1131379
"BP Scaffolding services limited","Mr Benjamin","Scaffolder","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=fc2c2e4b-f142-4392-99a1-74c87a6cac5e&cat_web_session_id=1ef868b9-e9bb-409f-b62f-436aa948adf0&banner_location=header",9.91,10,9.82,9.91,15,2,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/bpscaffoldingserviceslimited",bpscaffoldingserviceslimited
