company_name,owner_name,trade_type,location,website_url,overall_rating,quality_rating,reliability_rating,communication_rating,review_count,years_on_checkatrade,vat_number,is_ltd,free_estimates,emergency_callout,profile_url,handle
"DPK MANAJ CONSTRUCTION LTD","Mr Dashnor","Builder","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=b81110a8-6804-4770-bfc9-a49944d9ab66&cat_web_session_id=aacc7414-9194-4c7b-9090-815169e17a4f&banner_location=header",10,10,10,10,5,1,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/dpkmanajconstructionltd",dpkmanajconstructionltd
"Z&a Construction Ltd","Mr. Zuri Gjini","Builder","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=b81110a8-6804-4770-bfc9-a49944d9ab66&cat_web_session_id=aacc7414-9194-4c7b-9090-815169e17a4f&banner_location=header",9.94,9.94,9.94,9.94,76,5,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/zandaconstruction993574",zandaconstruction993574
"2RAN Building & Maintenance Limited","Mr Turan","Builder","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=b81110a8-6804-4770-bfc9-a49944d9ab66&cat_web_session_id=aacc7414-9194-4c7b-9090-815169e17a4f&banner_location=header",9.87,9.9,9.9,9.8,32,3,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/2ranbuildingmaintenancelimited",2ranbuildingmaintenancelimited
"L.b. Building Contractors Ltd","Mr Luan","Builder","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=b81110a8-6804-4770-bfc9-a49944d9ab66&cat_web_session_id=aacc7414-9194-4c7b-9090-815169e17a4f&banner_location=header",9.83,10,10,9.5,22,4,"464350887",Yes,Yes,Yes,"https://www.checkatrade.com/trades/lbbuildingcontractors1062871",lbbuildingcontractors1062871
"Lux Builder","Mr Marian","Builder","Romford and","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=b81110a8-6804-4770-bfc9-a49944d9ab66&cat_web_session_id=aacc7414-9194-4c7b-9090-815169e17a4f&banner_location=header",0,,,,0,,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/luxbuilder",luxbuilder
"Nova Building Services","Mr Turker","Builder","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=b81110a8-6804-4770-bfc9-a49944d9ab66&cat_web_session_id=aacc7414-9194-4c7b-9090-815169e17a4f&banner_location=header",9.89,9.67,10,10,10,1,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/novabuildingservices",novabuildingservices
"The Market Design & Build Ltd","Mr Aaron","Builder","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=b81110a8-6804-4770-bfc9-a49944d9ab66&cat_web_session_id=aacc7414-9194-4c7b-9090-815169e17a4f&banner_location=header",9.62,9.69,9.59,9.59,1003,13,"165237604",Yes,Yes,Yes,"https://www.checkatrade.com/trades/themarketdesignandbuild239350",themarketdesignandbuild239350
"JMPM LTD","Mr Xhulio","Builder","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=b81110a8-6804-4770-bfc9-a49944d9ab66&cat_web_session_id=aacc7414-9194-4c7b-9090-815169e17a4f&banner_location=header",9.67,9.8,9.6,9.6,87,6,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/jmpmltd",jmpmltd
"D Building Ltd","Mr. David Kola","Builder","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=b81110a8-6804-4770-bfc9-a49944d9ab66&cat_web_session_id=aacc7414-9194-4c7b-9090-815169e17a4f&banner_location=header",9.93,9.95,10,9.85,73,5,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/dbuildingltd",dbuildingltd
"The Heritage Construction Group Limited","Mrs Harriet","Builder","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=b81110a8-6804-4770-bfc9-a49944d9ab66&cat_web_session_id=aacc7414-9194-4c7b-9090-815169e17a4f&banner_location=header",10,10,10,10,15,1,"484402490",Yes,Yes,Yes,"https://www.checkatrade.com/trades/theheritageconstructiongrouplimited",theheritageconstructiongrouplimited
"LICA Construction","Mr Edmond","Builder","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=b81110a8-6804-4770-bfc9-a49944d9ab66&cat_web_session_id=aacc7414-9194-4c7b-9090-815169e17a4f&banner_location=header",9.9,10,10,9.92,46,2,"",Yes,No,Yes,"https://www.checkatrade.com/trades/licaconstruction",licaconstruction
"Etro Homes Ltd","Mr Arman","Builder","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=b81110a8-6804-4770-bfc9-a49944d9ab66&cat_web_session_id=aacc7414-9194-4c7b-9090-815169e17a4f&banner_location=header",10,10,10,10,32,4,"417125030",Yes,Yes,Yes,"https://www.checkatrade.com/trades/etrohomesltd",etrohomesltd
"Deep Builders Ltd","Mr Sukhdeep","Builder","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=b81110a8-6804-4770-bfc9-a49944d9ab66&cat_web_session_id=aacc7414-9194-4c7b-9090-815169e17a4f&banner_location=header",9.25,9.25,9.25,9.25,67,10,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/deepbuildersltd",deepbuildersltd
"HUMO Construction","Mr Ryan","Builder","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=b81110a8-6804-4770-bfc9-a49944d9ab66&cat_web_session_id=aacc7414-9194-4c7b-9090-815169e17a4f&banner_location=header",9,9,9,9,1,,"",No,Yes,Yes,"https://www.checkatrade.com/trades/humoconstruction",humoconstruction
"S & D Bespoke Ltd","Mr Scott","Builder","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=b81110a8-6804-4770-bfc9-a49944d9ab66&cat_web_session_id=aacc7414-9194-4c7b-9090-815169e17a4f&banner_location=header",10,10,10,10,29,3,"",Yes,No,Yes,"https://www.checkatrade.com/trades/sanddbespoke",sanddbespoke
"Sintons Projects","Mr Harry","Builder","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=b81110a8-6804-4770-bfc9-a49944d9ab66&cat_web_session_id=aacc7414-9194-4c7b-9090-815169e17a4f&banner_location=header",9.79,9.82,9.82,9.73,31,4,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/sintonsprojects",sintonsprojects
"Thornbury & Crown Ltd","Mr Ali","Builder","London","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=b81110a8-6804-4770-bfc9-a49944d9ab66&cat_web_session_id=aacc7414-9194-4c7b-9090-815169e17a4f&banner_location=header",10,10,10,10,6,1,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/thornburycrownltd",thornburycrownltd
"E S Build","Mr Elshad","Builder","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=b81110a8-6804-4770-bfc9-a49944d9ab66&cat_web_session_id=aacc7414-9194-4c7b-9090-815169e17a4f&banner_location=header",9.92,9.83,10,9.92,161,8,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/esbuild",esbuild
"Virtuoso Building Solutions Ltd","Mr Hasanin","Builder","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=b81110a8-6804-4770-bfc9-a49944d9ab66&cat_web_session_id=aacc7414-9194-4c7b-9090-815169e17a4f&banner_location=header",9.24,9.2,9.27,9.27,56,3,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/virtuosobuildingsolutionsltd",virtuosobuildingsolutionsltd
"Toni's Construction Team","Mr Tihomir","Builder","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=b81110a8-6804-4770-bfc9-a49944d9ab66&cat_web_session_id=aacc7414-9194-4c7b-9090-815169e17a4f&banner_location=header",10,10,10,10,54,9,"316611329",Yes,Yes,Yes,"https://www.checkatrade.com/trades/tonisconstructionteam",tonisconstructionteam
"Gjeta Design & Development Ltd","Mr Eriken","Builder","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=b81110a8-6804-4770-bfc9-a49944d9ab66&cat_web_session_id=aacc7414-9194-4c7b-9090-815169e17a4f&banner_location=header",10,10,10,10,4,2,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/gjetadesignanddevelopment1111279",gjetadesignanddevelopment1111279
"Comfort Plus Refurbishments Ltd","Mr Adil","Builder","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=b81110a8-6804-4770-bfc9-a49944d9ab66&cat_web_session_id=aacc7414-9194-4c7b-9090-815169e17a4f&banner_location=header",9.81,9.67,9.92,9.83,12,1,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/comfortplusrefurbishmentsltd",comfortplusrefurbishmentsltd
"PrimeBuilders Ltd","Mr Emiljard","Builder","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=b81110a8-6804-4770-bfc9-a49944d9ab66&cat_web_session_id=aacc7414-9194-4c7b-9090-815169e17a4f&banner_location=header",9.62,9.91,9.91,9.91,60,7,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/primebuilders",primebuilders
"Supreme Lofts Ltd","Mr Dreni","Builder","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=b81110a8-6804-4770-bfc9-a49944d9ab66&cat_web_session_id=aacc7414-9194-4c7b-9090-815169e17a4f&banner_location=header",9.93,9.89,10,9.89,70,4,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/supremeloftsltd",supremeloftsltd
"HURA Construction & Renovation","Mr Murad","Builder","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=b81110a8-6804-4770-bfc9-a49944d9ab66&cat_web_session_id=aacc7414-9194-4c7b-9090-815169e17a4f&banner_location=header",9.79,9.88,9.75,9.75,8,1,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/huraconstructionrenovation",huraconstructionrenovation
"CONSTRUCTIFY BUILDERS LIMITED","Mr Jagdish","Builder","Romford and","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=b81110a8-6804-4770-bfc9-a49944d9ab66&cat_web_session_id=aacc7414-9194-4c7b-9090-815169e17a4f&banner_location=header",10,10,10,10,2,,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/constructifybuilderslimited",constructifybuilderslimited
"4&J Construction Ltd","Mr Serjan","Builder","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=b81110a8-6804-4770-bfc9-a49944d9ab66&cat_web_session_id=aacc7414-9194-4c7b-9090-815169e17a4f&banner_location=header",9.43,9.29,9.43,9.57,8,1,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/4andjconstruction",4andjconstruction
"Infinite loft & Extensions ltd","Mr Charanjit","Builder","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=b81110a8-6804-4770-bfc9-a49944d9ab66&cat_web_session_id=aacc7414-9194-4c7b-9090-815169e17a4f&banner_location=header",9.67,9,10,10,10,2,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/infiniteloftextensionsltd",infiniteloftextensionsltd
"Home Improvement Solutions","Mr Stacey","Builder","everything","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=b81110a8-6804-4770-bfc9-a49944d9ab66&cat_web_session_id=aacc7414-9194-4c7b-9090-815169e17a4f&banner_location=header",10,10,10,10,141,7,"",No,Yes,Yes,"https://www.checkatrade.com/trades/homeimprovementsolutions806648",homeimprovementsolutions806648
"OaksBuild Ltd","Mr Andrei","Builder","all building","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=b81110a8-6804-4770-bfc9-a49944d9ab66&cat_web_session_id=aacc7414-9194-4c7b-9090-815169e17a4f&banner_location=header",10,10,10,10,55,9,"373473774",Yes,Yes,Yes,"https://www.checkatrade.com/trades/oaksbuildltd",oaksbuildltd
"Buildings and Restorations Limited","Mr David","Builder","all aspects","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=b81110a8-6804-4770-bfc9-a49944d9ab66&cat_web_session_id=aacc7414-9194-4c7b-9090-815169e17a4f&banner_location=header",9.96,10,9.88,10,130,9,"306255034",Yes,Yes,Yes,"https://www.checkatrade.com/trades/buildingsandrestorations422927",buildingsandrestorations422927
"B.M.E CONSTRUCTION LIMITED","Mr Adam","Builder","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=b81110a8-6804-4770-bfc9-a49944d9ab66&cat_web_session_id=aacc7414-9194-4c7b-9090-815169e17a4f&banner_location=header",10,10,10,10,11,1,"",Yes,No,Yes,"https://www.checkatrade.com/trades/bmeconstructionlimited",bmeconstructionlimited
"TipTop Contractors Ltd","Mr Fisnik","Builder","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=b81110a8-6804-4770-bfc9-a49944d9ab66&cat_web_session_id=aacc7414-9194-4c7b-9090-815169e17a4f&banner_location=header",10,10,10,10,105,9,"356508974",Yes,Yes,Yes,"https://www.checkatrade.com/trades/tiptopcontractors",tiptopcontractors
"Sandarov Ltd","Mr Anton","Builder","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=b81110a8-6804-4770-bfc9-a49944d9ab66&cat_web_session_id=aacc7414-9194-4c7b-9090-815169e17a4f&banner_location=header",9.92,9.88,10,9.88,167,7,"188610580",Yes,Yes,Yes,"https://www.checkatrade.com/trades/sandarovltd",sandarovltd
"EE Builders Ltd","Mr Costel","Builder","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=b81110a8-6804-4770-bfc9-a49944d9ab66&cat_web_session_id=aacc7414-9194-4c7b-9090-815169e17a4f&banner_location=header",9.67,9.5,10,9.5,8,2,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/eebuildersltd",eebuildersltd
"Remi Builder","Mr Remigiusz","Builder","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=b81110a8-6804-4770-bfc9-a49944d9ab66&cat_web_session_id=aacc7414-9194-4c7b-9090-815169e17a4f&banner_location=header",9.89,9.8,9.93,9.93,94,9,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/remibuilder",remibuilder
"Gosai Construction Limited","Mr. Shiv Gosai","Builder","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=b81110a8-6804-4770-bfc9-a49944d9ab66&cat_web_session_id=aacc7414-9194-4c7b-9090-815169e17a4f&banner_location=header",9.78,9.71,9.76,9.86,92,5,"365809367",Yes,No,Yes,"https://www.checkatrade.com/trades/gosaiconstruction901850",gosaiconstruction901850
"Archies Group","Mr Ibrahim","Builder","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=b81110a8-6804-4770-bfc9-a49944d9ab66&cat_web_session_id=aacc7414-9194-4c7b-9090-815169e17a4f&banner_location=header",9.85,9.94,9.88,9.75,61,3,"",Yes,No,Yes,"https://www.checkatrade.com/trades/archiesgroup",archiesgroup
"Building revive ltd","Mr Neculai","Builder","All of","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=b81110a8-6804-4770-bfc9-a49944d9ab66&cat_web_session_id=aacc7414-9194-4c7b-9090-815169e17a4f&banner_location=header",10,10,10,10,1,,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/buildingreviveltd",buildingreviveltd
"All In One Renovation LTD","Mr Reza","Builder","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=b81110a8-6804-4770-bfc9-a49944d9ab66&cat_web_session_id=aacc7414-9194-4c7b-9090-815169e17a4f&banner_location=header",9.08,8.81,9.31,9.13,27,2,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/allinonerenovationltd",allinonerenovationltd
"Murati","Mr Azem","Builder","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=b81110a8-6804-4770-bfc9-a49944d9ab66&cat_web_session_id=aacc7414-9194-4c7b-9090-815169e17a4f&banner_location=header",9.91,10,9.93,9.8,34,3,"",Yes,No,Yes,"https://www.checkatrade.com/trades/murati",murati
"Minolamaj Construction Ltd","Mr Bledar","Builder","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=b81110a8-6804-4770-bfc9-a49944d9ab66&cat_web_session_id=aacc7414-9194-4c7b-9090-815169e17a4f&banner_location=header",9.92,9.75,10,10,8,1,"",Yes,No,Yes,"https://www.checkatrade.com/trades/minolamajconstructionltd",minolamajconstructionltd
"RELM Interiors Ltd","Mr Rodi","Builder","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=b81110a8-6804-4770-bfc9-a49944d9ab66&cat_web_session_id=aacc7414-9194-4c7b-9090-815169e17a4f&banner_location=header",9.44,9.44,9.44,9.44,214,11,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/relminteriors",relminteriors
"Tdf Construct Ltd","Mr. Florinel Toader","Builder","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=b81110a8-6804-4770-bfc9-a49944d9ab66&cat_web_session_id=aacc7414-9194-4c7b-9090-815169e17a4f&banner_location=header",9.89,9.83,9.83,10,27,5,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/tdfconstruct1024576",tdfconstruct1024576
"Next Step Group","Mr Leon","Builder","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=b81110a8-6804-4770-bfc9-a49944d9ab66&cat_web_session_id=aacc7414-9194-4c7b-9090-815169e17a4f&banner_location=header",9.83,9.83,9.83,9.83,12,1,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/nextstepgroup",nextstepgroup
"PMS Builders Ltd","Mr Palvinder","Builder","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=b81110a8-6804-4770-bfc9-a49944d9ab66&cat_web_session_id=aacc7414-9194-4c7b-9090-815169e17a4f&banner_location=header",8,8,8,8,9,2,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/pmsbuildersltd",pmsbuildersltd
"DTD Construction & Landscaping Limited","Mr Dionis","Builder","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=b81110a8-6804-4770-bfc9-a49944d9ab66&cat_web_session_id=aacc7414-9194-4c7b-9090-815169e17a4f&banner_location=header",9.89,10,9.67,10,8,2,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/dtdconstructionlandscapinglimited",dtdconstructionlandscapinglimited
"Dwl Construction Ltd","Mr Dmytro","Builder","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=b81110a8-6804-4770-bfc9-a49944d9ab66&cat_web_session_id=aacc7414-9194-4c7b-9090-815169e17a4f&banner_location=header",9.6,9.6,9.6,9.6,30,4,"445993546",Yes,No,Yes,"https://www.checkatrade.com/trades/dwlconstructionltd",dwlconstructionltd
"Equipped Building Services","Mr Joe","Builder","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=b81110a8-6804-4770-bfc9-a49944d9ab66&cat_web_session_id=aacc7414-9194-4c7b-9090-815169e17a4f&banner_location=header",10,10,10,10,114,13,"187306000",Yes,Yes,Yes,"https://www.checkatrade.com/trades/equippedbuildingservices",equippedbuildingservices
"RCB Design & Build Contractors","Mr Vasilica","Builder","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=b81110a8-6804-4770-bfc9-a49944d9ab66&cat_web_session_id=aacc7414-9194-4c7b-9090-815169e17a4f&banner_location=header",9.95,10,10,10,114,1,"210999791",Yes,Yes,Yes,"https://www.checkatrade.com/trades/rcbgroup",rcbgroup
"HEG Construction Ltd","Mr Edmond","Builder","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=b81110a8-6804-4770-bfc9-a49944d9ab66&cat_web_session_id=aacc7414-9194-4c7b-9090-815169e17a4f&banner_location=header",9.96,9.89,10,10,87,9,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/hegconstructionltd",hegconstructionltd
"M Pepa Ltd","Mr Jani","Builder","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=b81110a8-6804-4770-bfc9-a49944d9ab66&cat_web_session_id=aacc7414-9194-4c7b-9090-815169e17a4f&banner_location=header",10,10,10,10,13,3,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/mpepaltd",mpepaltd
"S Line Refurbishment","Mr Lucas","Builder","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=b81110a8-6804-4770-bfc9-a49944d9ab66&cat_web_session_id=aacc7414-9194-4c7b-9090-815169e17a4f&banner_location=header",9.67,9.5,9.83,9.67,27,3,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/slinerefurbishment",slinerefurbishment
"Truestone Construction Ltd","Mr James","Builder","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=b81110a8-6804-4770-bfc9-a49944d9ab66&cat_web_session_id=aacc7414-9194-4c7b-9090-815169e17a4f&banner_location=header",10,10,10,10,9,1,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/truestoneconstructionltd",truestoneconstructionltd
"Build & Create Construction Ltd","Mr Clinton","Builder","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=b81110a8-6804-4770-bfc9-a49944d9ab66&cat_web_session_id=aacc7414-9194-4c7b-9090-815169e17a4f&banner_location=header",10,10,10,10,68,12,"175113622",Yes,No,Yes,"https://www.checkatrade.com/trades/buildandcreateconstructionltd",buildandcreateconstructionltd
"Affordable Property Repairs Ltd","Mr Kerri","Builder","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=b81110a8-6804-4770-bfc9-a49944d9ab66&cat_web_session_id=aacc7414-9194-4c7b-9090-815169e17a4f&banner_location=header",9.88,9.92,9.86,9.86,380,7,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/affordablepropertypropertyrepa",affordablepropertypropertyrepa
"Buildstar Ltd","Mr Fateri","Builder","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=b81110a8-6804-4770-bfc9-a49944d9ab66&cat_web_session_id=aacc7414-9194-4c7b-9090-815169e17a4f&banner_location=header",10,10,10,10,46,8,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/buildingandelectricalsltd",buildingandelectricalsltd
"ABC.London.Construction Ltd","Mr Florin","Builder","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=b81110a8-6804-4770-bfc9-a49944d9ab66&cat_web_session_id=aacc7414-9194-4c7b-9090-815169e17a4f&banner_location=header",10,10,10,10,40,8,"326697957",Yes,Yes,Yes,"https://www.checkatrade.com/trades/abclondonconstruction",abclondonconstruction
"Tatrawin Ltd","Mr Martin","Builder","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=b81110a8-6804-4770-bfc9-a49944d9ab66&cat_web_session_id=aacc7414-9194-4c7b-9090-815169e17a4f&banner_location=header",9.92,,,,110,,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/tatrawinltd",tatrawinltd
"Build Mode Limited","Mr. Lutfi Syla","Builder","Wallington with","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=b81110a8-6804-4770-bfc9-a49944d9ab66&cat_web_session_id=aacc7414-9194-4c7b-9090-815169e17a4f&banner_location=header",10,10,10,10,34,5,"387103296",Yes,Yes,Yes,"https://www.checkatrade.com/trades/buildmode1022971",buildmode1022971
"Lee Building Contractors Limited","Mr Andrew","Builder","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=b81110a8-6804-4770-bfc9-a49944d9ab66&cat_web_session_id=aacc7414-9194-4c7b-9090-815169e17a4f&banner_location=header",10,10,10,10,68,10,"297209078",Yes,Yes,Yes,"https://www.checkatrade.com/trades/leebuildingcontractors",leebuildingcontractors
