company_name,owner_name,trade_type,location,website_url,overall_rating,quality_rating,reliability_rating,communication_rating,review_count,years_on_checkatrade,vat_number,is_ltd,free_estimates,emergency_callout,profile_url,handle
"SM Plasterers","Mr Ronald","Plasterer","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8ffdba5c-0e69-430d-b45b-db30ab6ceaa5&cat_web_session_id=fb273d3a-2071-48d1-bb91-c9a4761c4d68&banner_location=header",10,10,10,10,148,10,"",No,Yes,Yes,"https://www.checkatrade.com/trades/smplasterers",smplasterers
"LDC Plastering","Mr Dominic","Plasterer","all aspects","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8ffdba5c-0e69-430d-b45b-db30ab6ceaa5&cat_web_session_id=fb273d3a-2071-48d1-bb91-c9a4761c4d68&banner_location=header",9.89,9.87,9.93,9.87,250,6,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/ldcplastering",ldcplastering
"Jays Plastering","Mr James","Plasterer","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8ffdba5c-0e69-430d-b45b-db30ab6ceaa5&cat_web_session_id=fb273d3a-2071-48d1-bb91-c9a4761c4d68&banner_location=header",9.57,9.56,9.71,9.44,176,8,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/jaysplasteringdoncaster",jaysplasteringdoncaster
"Walkers Handyworks","Mr Samuel","Plasterer","Kippax Leeds","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8ffdba5c-0e69-430d-b45b-db30ab6ceaa5&cat_web_session_id=fb273d3a-2071-48d1-bb91-c9a4761c4d68&banner_location=header",9.93,9.8,10,10,5,2,"",No,No,Yes,"https://www.checkatrade.com/trades/walkershandyworks",walkershandyworks
"Nico Trade Solutions","Mr Nicolas","Plasterer","Leeds




Able","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8ffdba5c-0e69-430d-b45b-db30ab6ceaa5&cat_web_session_id=fb273d3a-2071-48d1-bb91-c9a4761c4d68&banner_location=header",9.83,9.75,9.88,9.88,8,1,"",Yes,No,Yes,"https://www.checkatrade.com/trades/nicotradesolutions",nicotradesolutions
"RO Plastering","Mr Russell","Plasterer","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8ffdba5c-0e69-430d-b45b-db30ab6ceaa5&cat_web_session_id=fb273d3a-2071-48d1-bb91-c9a4761c4d68&banner_location=header",9.93,9.9,9.9,10,19,2,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/roplastering",roplastering
"Silmac Plastering","Mr Andrew","Plasterer","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8ffdba5c-0e69-430d-b45b-db30ab6ceaa5&cat_web_session_id=fb273d3a-2071-48d1-bb91-c9a4761c4d68&banner_location=header",10,10,10,10,17,,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/asilmacplastering",asilmacplastering
"Roger C Middleton","Mr Roger","Plasterer","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8ffdba5c-0e69-430d-b45b-db30ab6ceaa5&cat_web_session_id=fb273d3a-2071-48d1-bb91-c9a4761c4d68&banner_location=header",9.89,9.92,9.88,9.88,171,8,"",No,Yes,Yes,"https://www.checkatrade.com/trades/rogermiddleton",rogermiddleton
"Future Walls","Mr. Lloyd Roberts","Plasterer","York




My","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8ffdba5c-0e69-430d-b45b-db30ab6ceaa5&cat_web_session_id=fb273d3a-2071-48d1-bb91-c9a4761c4d68&banner_location=header",10,10,10,10,19,4,"",Yes,No,Yes,"https://www.checkatrade.com/trades/totalplastering1053163",totalplastering1053163
"R&H Plastering","Mr Bradley","Plasterer","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8ffdba5c-0e69-430d-b45b-db30ab6ceaa5&cat_web_session_id=fb273d3a-2071-48d1-bb91-c9a4761c4d68&banner_location=header",9.92,9.75,10,10,35,2,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/randhplastering",randhplastering
"YKD Construction","Mr William","Plasterer","York","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8ffdba5c-0e69-430d-b45b-db30ab6ceaa5&cat_web_session_id=fb273d3a-2071-48d1-bb91-c9a4761c4d68&banner_location=header",10,10,10,10,28,4,"380151619",Yes,Yes,Yes,"https://www.checkatrade.com/trades/ykdconstructionltd",ykdconstructionltd
"LW Plastering & Damp Specialist","Mr Lewis","Plasterer","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8ffdba5c-0e69-430d-b45b-db30ab6ceaa5&cat_web_session_id=fb273d3a-2071-48d1-bb91-c9a4761c4d68&banner_location=header",9.89,9.67,10,10,52,3,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/lwplasteringdampspecialist",lwplasteringdampspecialist
"Key Plastering Services","Mr Sam","Plasterer","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8ffdba5c-0e69-430d-b45b-db30ab6ceaa5&cat_web_session_id=fb273d3a-2071-48d1-bb91-c9a4761c4d68&banner_location=header",9.75,9.75,9.75,9.75,51,6,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/keyplasteringservices",keyplasteringservices
"GMB Plastering & Rendering","Mr Gary","Plasterer","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8ffdba5c-0e69-430d-b45b-db30ab6ceaa5&cat_web_session_id=fb273d3a-2071-48d1-bb91-c9a4761c4d68&banner_location=header",10,10,10,10,46,4,"",No,Yes,Yes,"https://www.checkatrade.com/trades/gmbplasteringrendering",gmbplasteringrendering
"Pristine Plastering","Mr Christopher","Plasterer","all aspects","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8ffdba5c-0e69-430d-b45b-db30ab6ceaa5&cat_web_session_id=fb273d3a-2071-48d1-bb91-c9a4761c4d68&banner_location=header",10,10,10,10,102,1,"",No,Yes,Yes,"https://www.checkatrade.com/trades/pristineplasteringeastbourne",pristineplasteringeastbourne
"MS Plastering Services","Mr Matthew","Plasterer","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8ffdba5c-0e69-430d-b45b-db30ab6ceaa5&cat_web_session_id=fb273d3a-2071-48d1-bb91-c9a4761c4d68&banner_location=header",9.82,9.88,9.72,9.88,132,3,"",No,Yes,Yes,"https://www.checkatrade.com/trades/msplasteringservices1086467",msplasteringservices1086467
"Nexgen Construction Ltd","Mr. Samir Boudjada","Plasterer","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8ffdba5c-0e69-430d-b45b-db30ab6ceaa5&cat_web_session_id=fb273d3a-2071-48d1-bb91-c9a4761c4d68&banner_location=header",10,10,10,10,29,5,"365737856",Yes,No,Yes,"https://www.checkatrade.com/trades/nexgenconstructionltd962934",nexgenconstructionltd962934
"R.K Plastering","Mr Robert","Plasterer","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8ffdba5c-0e69-430d-b45b-db30ab6ceaa5&cat_web_session_id=fb273d3a-2071-48d1-bb91-c9a4761c4d68&banner_location=header",9.97,9.95,9.95,10,144,7,"",No,Yes,Yes,"https://www.checkatrade.com/trades/robertkunaplastering",robertkunaplastering
"LP Finishes Quality Plastering Services","Mr Adam","Plasterer","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8ffdba5c-0e69-430d-b45b-db30ab6ceaa5&cat_web_session_id=fb273d3a-2071-48d1-bb91-c9a4761c4d68&banner_location=header",10,10,10,10,23,1,"",No,No,Yes,"https://www.checkatrade.com/trades/lpfinishesqualityplasteringservices",lpfinishesqualityplasteringservices
"MNM Plastering","Mr Billy","Plasterer","Sheffield and","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8ffdba5c-0e69-430d-b45b-db30ab6ceaa5&cat_web_session_id=fb273d3a-2071-48d1-bb91-c9a4761c4d68&banner_location=header",9.97,10,10,9.92,13,1,"",No,No,Yes,"https://www.checkatrade.com/trades/mnmplastering",mnmplastering
"Pro Property Ltd","Mr Dean","Plasterer","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8ffdba5c-0e69-430d-b45b-db30ab6ceaa5&cat_web_session_id=fb273d3a-2071-48d1-bb91-c9a4761c4d68&banner_location=header",9.95,9.92,9.98,9.94,1112,11,"866159685",Yes,Yes,Yes,"https://www.checkatrade.com/trades/proproperty",proproperty
"Daniel  James Plastering","Mr Daniel","Plasterer","the floor","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8ffdba5c-0e69-430d-b45b-db30ab6ceaa5&cat_web_session_id=fb273d3a-2071-48d1-bb91-c9a4761c4d68&banner_location=header",9.96,9.89,10,10,40,2,"",No,Yes,Yes,"https://www.checkatrade.com/trades/danieljamesplastering1112995",danieljamesplastering1112995
"TDJ Plastering","Mr Tomas","Plasterer","Chadderton","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8ffdba5c-0e69-430d-b45b-db30ab6ceaa5&cat_web_session_id=fb273d3a-2071-48d1-bb91-c9a4761c4d68&banner_location=header",9.72,9.84,9.49,9.84,220,7,"",No,Yes,Yes,"https://www.checkatrade.com/trades/tdjplastering",tdjplastering
"Watsons Plastering and Rendering","Mr Brett","Plasterer","Doncaster","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8ffdba5c-0e69-430d-b45b-db30ab6ceaa5&cat_web_session_id=fb273d3a-2071-48d1-bb91-c9a4761c4d68&banner_location=header",9.95,9.9,9.95,10,21,1,"",No,Yes,Yes,"https://www.checkatrade.com/trades/watsonsplasteringandrendering",watsonsplasteringandrendering
"The Plasterer Steve Hardy","Mr Steve","Plasterer","Worksop for","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8ffdba5c-0e69-430d-b45b-db30ab6ceaa5&cat_web_session_id=fb273d3a-2071-48d1-bb91-c9a4761c4d68&banner_location=header",9.95,9.86,10,10,121,8,"",No,Yes,Yes,"https://www.checkatrade.com/trades/theplasteredstevehardy",theplasteredstevehardy
"Pinnacle Property Renovation","Mrs Leanne","Plasterer","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8ffdba5c-0e69-430d-b45b-db30ab6ceaa5&cat_web_session_id=fb273d3a-2071-48d1-bb91-c9a4761c4d68&banner_location=header",9.74,9.95,9.89,9.89,26,1,"",No,Yes,Yes,"https://www.checkatrade.com/trades/pinnaclepropertyrenovation1131974",pinnaclepropertyrenovation1131974
"Renderplaster.uk Ltd","Mr Iulian","Plasterer","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8ffdba5c-0e69-430d-b45b-db30ab6ceaa5&cat_web_session_id=fb273d3a-2071-48d1-bb91-c9a4761c4d68&banner_location=header",9.75,,,,51,6,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/renderplasteruk",renderplasteruk
"McCall Construction Ltd","Mr Danny","Plasterer","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8ffdba5c-0e69-430d-b45b-db30ab6ceaa5&cat_web_session_id=fb273d3a-2071-48d1-bb91-c9a4761c4d68&banner_location=header",9.94,9.94,10,9.88,64,3,"405299591",Yes,Yes,Yes,"https://www.checkatrade.com/trades/mccallconstructionltd",mccallconstructionltd
"K D Plastering & Rendering","Mr Kyran","Plasterer","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8ffdba5c-0e69-430d-b45b-db30ab6ceaa5&cat_web_session_id=fb273d3a-2071-48d1-bb91-c9a4761c4d68&banner_location=header",8.89,9.14,8.71,8.81,184,9,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/kdplasteringservices",kdplasteringservices
"D N Plastering and Rendering","Mr Harley","Plasterer","all aspects","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8ffdba5c-0e69-430d-b45b-db30ab6ceaa5&cat_web_session_id=fb273d3a-2071-48d1-bb91-c9a4761c4d68&banner_location=header",9.75,9.8,9.64,9.8,44,2,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/dnplasteringandrendering",dnplasteringandrendering
"Golden Touch Plastering","Mr Marc","Plasterer","professional domestic","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8ffdba5c-0e69-430d-b45b-db30ab6ceaa5&cat_web_session_id=fb273d3a-2071-48d1-bb91-c9a4761c4d68&banner_location=header",9.56,9.33,9.67,9.67,72,1,"",Yes,No,Yes,"https://www.checkatrade.com/trades/goldentouchplastering1055605",goldentouchplastering1055605
"DE Price Plastering","Mr Darren","Plasterer","Bristol","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8ffdba5c-0e69-430d-b45b-db30ab6ceaa5&cat_web_session_id=fb273d3a-2071-48d1-bb91-c9a4761c4d68&banner_location=header",9.85,10,9.67,9.89,215,11,"331009649",Yes,Yes,Yes,"https://www.checkatrade.com/trades/depriceplastering",depriceplastering
"Provision","Mr Daniel","Plasterer","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8ffdba5c-0e69-430d-b45b-db30ab6ceaa5&cat_web_session_id=fb273d3a-2071-48d1-bb91-c9a4761c4d68&banner_location=header",10,10,10,10,120,6,"",Yes,No,Yes,"https://www.checkatrade.com/trades/provision",provision
"SJCplastering","Mr Samuel","Plasterer","Keynsham and","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8ffdba5c-0e69-430d-b45b-db30ab6ceaa5&cat_web_session_id=fb273d3a-2071-48d1-bb91-c9a4761c4d68&banner_location=header",10,10,10,10,14,1,"",No,No,Yes,"https://www.checkatrade.com/trades/sjcplastering1131045",sjcplastering1131045
"Solid Finish Construction Ltd","Mr Dawid","Plasterer","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8ffdba5c-0e69-430d-b45b-db30ab6ceaa5&cat_web_session_id=fb273d3a-2071-48d1-bb91-c9a4761c4d68&banner_location=header",9.93,10,9.78,10,32,2,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/solidfinishconstructionltd",solidfinishconstructionltd
"D & V All Services","Miss Varvara","Plasterer","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8ffdba5c-0e69-430d-b45b-db30ab6ceaa5&cat_web_session_id=fb273d3a-2071-48d1-bb91-c9a4761c4d68&banner_location=header",10,10,10,10,4,,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/dvallservices",dvallservices
"Build Haven","Mr Lewis","Plasterer","all aspects","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8ffdba5c-0e69-430d-b45b-db30ab6ceaa5&cat_web_session_id=fb273d3a-2071-48d1-bb91-c9a4761c4d68&banner_location=header",10,10,10,10,8,1,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/buildhaven",buildhaven
"Toms Plastering & Rendering Services","Mr. Tom Loud","Plasterer","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8ffdba5c-0e69-430d-b45b-db30ab6ceaa5&cat_web_session_id=fb273d3a-2071-48d1-bb91-c9a4761c4d68&banner_location=header",9.95,9.9,9.95,10,62,5,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/wallsrus",wallsrus
"JLB Plaster + Render","Mr James","Plasterer","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8ffdba5c-0e69-430d-b45b-db30ab6ceaa5&cat_web_session_id=fb273d3a-2071-48d1-bb91-c9a4761c4d68&banner_location=header",10,10,10,10,22,3,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/jlbplasterrender",jlbplasterrender
"MIKE BOWDEN AND SONS LIMITED","Mr Owen","Plasterer","Shaftesbury and","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8ffdba5c-0e69-430d-b45b-db30ab6ceaa5&cat_web_session_id=fb273d3a-2071-48d1-bb91-c9a4761c4d68&banner_location=header",9.83,9.83,9.83,9.83,12,1,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/mikebowdenandsonslimited5933203",mikebowdenandsonslimited5933203
"Dart Plastering","Mr Christopher","Plasterer","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8ffdba5c-0e69-430d-b45b-db30ab6ceaa5&cat_web_session_id=fb273d3a-2071-48d1-bb91-c9a4761c4d68&banner_location=header",10,10,10,10,60,8,"",No,Yes,Yes,"https://www.checkatrade.com/trades/dartplastering",dartplastering
"Spread The Word Plastering and Building Services","Mr Richard","Plasterer","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8ffdba5c-0e69-430d-b45b-db30ab6ceaa5&cat_web_session_id=fb273d3a-2071-48d1-bb91-c9a4761c4d68&banner_location=header",9.94,,,,51,,"",No,Yes,Yes,"https://www.checkatrade.com/trades/spreadthewordplasteringandbuildingservices5935663",spreadthewordplasteringandbuildingservices5935663
"MTZ Building Services","Mr Mathew","Plasterer","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8ffdba5c-0e69-430d-b45b-db30ab6ceaa5&cat_web_session_id=fb273d3a-2071-48d1-bb91-c9a4761c4d68&banner_location=header",9.33,9.47,9.3,9.44,98,3,"",No,Yes,Yes,"https://www.checkatrade.com/trades/mtzbuildingservices",mtzbuildingservices
"Purpose Rendering & Plastering Solutions","Mr Paul","Plasterer","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8ffdba5c-0e69-430d-b45b-db30ab6ceaa5&cat_web_session_id=fb273d3a-2071-48d1-bb91-c9a4761c4d68&banner_location=header",9.86,9.92,9.83,9.83,173,4,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/purposerenderingandplasteringsolutions",purposerenderingandplasteringsolutions
"AB PLASTERING","Mr Alex","Plasterer","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8ffdba5c-0e69-430d-b45b-db30ab6ceaa5&cat_web_session_id=fb273d3a-2071-48d1-bb91-c9a4761c4d68&banner_location=header",9.53,9.75,9.8,9.95,26,1,"",No,Yes,Yes,"https://www.checkatrade.com/trades/abplastering1131252",abplastering1131252
"Kyle Riddell Plastering & Rendering","Mr Kyle","Plasterer","old artex","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8ffdba5c-0e69-430d-b45b-db30ab6ceaa5&cat_web_session_id=fb273d3a-2071-48d1-bb91-c9a4761c4d68&banner_location=header",9.75,,,,4,1,"",No,Yes,Yes,"https://www.checkatrade.com/trades/kyleriddellplasteringrendering",kyleriddellplasteringrendering
"RM Plastering","Mr Ryan","Plasterer","all aspects","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8ffdba5c-0e69-430d-b45b-db30ab6ceaa5&cat_web_session_id=fb273d3a-2071-48d1-bb91-c9a4761c4d68&banner_location=header",10,10,10,10,46,1,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/rmplastering",rmplastering
"J G Plastering","Mr John","Plasterer","Prudhoe","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8ffdba5c-0e69-430d-b45b-db30ab6ceaa5&cat_web_session_id=fb273d3a-2071-48d1-bb91-c9a4761c4d68&banner_location=header",10,10,10,10,138,12,"",No,Yes,Yes,"https://www.checkatrade.com/trades/jgplastering245565",jgplastering245565
"S. Henry Plastering Services","Mr Steven","Plasterer","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8ffdba5c-0e69-430d-b45b-db30ab6ceaa5&cat_web_session_id=fb273d3a-2071-48d1-bb91-c9a4761c4d68&banner_location=header",10,10,10,10,108,4,"",No,Yes,Yes,"https://www.checkatrade.com/trades/shenryplasteringservices1070056",shenryplasteringservices1070056
"Ahmad Fayaz Nishat","Mr Ahmad","Plasterer","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8ffdba5c-0e69-430d-b45b-db30ab6ceaa5&cat_web_session_id=fb273d3a-2071-48d1-bb91-c9a4761c4d68&banner_location=header",9.24,9.18,9.24,9.3,33,2,"",No,Yes,Yes,"https://www.checkatrade.com/trades/ahmadfayaznishat",ahmadfayaznishat
"Wayne  Richards Plastering","Mr Wayne","Plasterer","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8ffdba5c-0e69-430d-b45b-db30ab6ceaa5&cat_web_session_id=fb273d3a-2071-48d1-bb91-c9a4761c4d68&banner_location=header",10,10,10,10,126,11,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/waynerichardsplastering",waynerichardsplastering
"MRJ Plastering NE Ltd","Mr Malcolm","Plasterer","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8ffdba5c-0e69-430d-b45b-db30ab6ceaa5&cat_web_session_id=fb273d3a-2071-48d1-bb91-c9a4761c4d68&banner_location=header",9.75,,,,88,9,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/mrjplastering",mrjplastering
"Prime Plastering","Mr Daniel","Plasterer","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8ffdba5c-0e69-430d-b45b-db30ab6ceaa5&cat_web_session_id=fb273d3a-2071-48d1-bb91-c9a4761c4d68&banner_location=header",10,10,10,10,149,11,"",No,Yes,Yes,"https://www.checkatrade.com/trades/primeplastering331687",primeplastering331687
"Total Decor Plastering & Painting Services","Mr Gary","Plasterer","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8ffdba5c-0e69-430d-b45b-db30ab6ceaa5&cat_web_session_id=fb273d3a-2071-48d1-bb91-c9a4761c4d68&banner_location=header",10,10,10,10,99,11,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/totaldecorplastering",totaldecorplastering
"North East Property Maintenance and Building Ltd","Mr Gary","Plasterer","Westerhope Newcastle","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8ffdba5c-0e69-430d-b45b-db30ab6ceaa5&cat_web_session_id=fb273d3a-2071-48d1-bb91-c9a4761c4d68&banner_location=header",9.66,9.72,9.65,9.61,82,1,"",Yes,No,Yes,"https://www.checkatrade.com/trades/northeastpropertymaintenanceandbuildingltd",northeastpropertymaintenanceandbuildingltd
"Northcoat Plastering","Mr Daniel","Plasterer","Trimdon Grange","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8ffdba5c-0e69-430d-b45b-db30ab6ceaa5&cat_web_session_id=fb273d3a-2071-48d1-bb91-c9a4761c4d68&banner_location=header",9.75,9.5,10,9.75,4,,"",No,No,Yes,"https://www.checkatrade.com/trades/northcoatplastering",northcoatplastering
"Ender Plastering","Mr Ethan","Plasterer","Gateshead and","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8ffdba5c-0e69-430d-b45b-db30ab6ceaa5&cat_web_session_id=fb273d3a-2071-48d1-bb91-c9a4761c4d68&banner_location=header",9.97,9.9,10,10,10,,"",No,No,Yes,"https://www.checkatrade.com/trades/enderplastering5936075",enderplastering5936075
"Caspian","Mr Nader","Plasterer","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8ffdba5c-0e69-430d-b45b-db30ab6ceaa5&cat_web_session_id=fb273d3a-2071-48d1-bb91-c9a4761c4d68&banner_location=header",9.25,9.33,9.67,9.78,10,1,"",No,Yes,Yes,"https://www.checkatrade.com/trades/caspian",caspian
"Render Plus","Mr Stepan","Plasterer","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8ffdba5c-0e69-430d-b45b-db30ab6ceaa5&cat_web_session_id=fb273d3a-2071-48d1-bb91-c9a4761c4d68&banner_location=header",9.96,9.95,9.95,10,137,9,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/renderplus",renderplus
"L.A. Damp Proofing & Plastering","Mr Lee","Plasterer","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8ffdba5c-0e69-430d-b45b-db30ab6ceaa5&cat_web_session_id=fb273d3a-2071-48d1-bb91-c9a4761c4d68&banner_location=header",9.85,9.87,9.87,9.82,195,8,"",No,Yes,Yes,"https://www.checkatrade.com/trades/laplastering367525",laplastering367525
"CK Joinery NE Ltd","Mr Craig","Plasterer","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8ffdba5c-0e69-430d-b45b-db30ab6ceaa5&cat_web_session_id=fb273d3a-2071-48d1-bb91-c9a4761c4d68&banner_location=header",9.85,9.87,9.87,9.8,88,3,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/ckjoineryneltd",ckjoineryneltd
"Kea Plastering","Mr Darren","Plasterer","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8ffdba5c-0e69-430d-b45b-db30ab6ceaa5&cat_web_session_id=fb273d3a-2071-48d1-bb91-c9a4761c4d68&banner_location=header",9.96,9.93,9.96,10,83,4,"",No,Yes,Yes,"https://www.checkatrade.com/trades/keaplastering",keaplastering
"Colin Davis Plastering","Mr Colin","Plasterer","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8ffdba5c-0e69-430d-b45b-db30ab6ceaa5&cat_web_session_id=fb273d3a-2071-48d1-bb91-c9a4761c4d68&banner_location=header",9.97,9.92,10,10,265,9,"",No,Yes,Yes,"https://www.checkatrade.com/trades/colindavisplastering",colindavisplastering
"Hedley Plastering Services","Mr Nigel","Plasterer","and does","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8ffdba5c-0e69-430d-b45b-db30ab6ceaa5&cat_web_session_id=fb273d3a-2071-48d1-bb91-c9a4761c4d68&banner_location=header",9.93,9.86,9.93,10,83,3,"",No,No,Yes,"https://www.checkatrade.com/trades/hedleyplasteringservices1083884",hedleyplasteringservices1083884
"Benvel plastering","Mr Viliam","Plasterer","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8ffdba5c-0e69-430d-b45b-db30ab6ceaa5&cat_web_session_id=fb273d3a-2071-48d1-bb91-c9a4761c4d68&banner_location=header",,,,,,,"",No,No,Yes,"https://www.checkatrade.com/trades/benvelplastering",benvelplastering
"SAS Plastering Specialists","Mr Shaun","Plasterer","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8ffdba5c-0e69-430d-b45b-db30ab6ceaa5&cat_web_session_id=fb273d3a-2071-48d1-bb91-c9a4761c4d68&banner_location=header",9.96,9.94,9.94,10,148,7,"",No,Yes,Yes,"https://www.checkatrade.com/trades/sasplasteringspecialists",sasplasteringspecialists
"AJP Interiors","Mr. Alan Parker","Plasterer","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8ffdba5c-0e69-430d-b45b-db30ab6ceaa5&cat_web_session_id=fb273d3a-2071-48d1-bb91-c9a4761c4d68&banner_location=header",9.7,9.8,9.6,9.67,37,4,"",No,Yes,Yes,"https://www.checkatrade.com/trades/ajpinteriors",ajpinteriors
"Connor Fromson Plastering","Mr Connor","Plasterer","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8ffdba5c-0e69-430d-b45b-db30ab6ceaa5&cat_web_session_id=fb273d3a-2071-48d1-bb91-c9a4761c4d68&banner_location=header",10,10,10,10,27,3,"",No,No,Yes,"https://www.checkatrade.com/trades/connorfromsonplastering",connorfromsonplastering
"Opus Plastering","Mr. Marc Newcomb","Plasterer","south tynside","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8ffdba5c-0e69-430d-b45b-db30ab6ceaa5&cat_web_session_id=fb273d3a-2071-48d1-bb91-c9a4761c4d68&banner_location=header",9.91,9.84,9.94,9.94,155,6,"",No,No,Yes,"https://www.checkatrade.com/trades/opusplastering",opusplastering
"SRA Plastering Services","Mr Sam","Plasterer","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8ffdba5c-0e69-430d-b45b-db30ab6ceaa5&cat_web_session_id=fb273d3a-2071-48d1-bb91-c9a4761c4d68&banner_location=header",10,10,10,10,17,1,"",No,No,Yes,"https://www.checkatrade.com/trades/sraplasteringservices",sraplasteringservices
