company_name,owner_name,trade_type,location,website_url,overall_rating,quality_rating,reliability_rating,communication_rating,review_count,years_on_checkatrade,vat_number,is_ltd,free_estimates,emergency_callout,profile_url,handle
"Green Lofts and Ladders","Mr William","Insulation","Gloucestershire that","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=722687f1-4fb9-4382-8b45-31ebf2049c54&cat_web_session_id=025b9083-3112-4292-b6ad-8cccdc8d2a10&banner_location=header",10,10,10,10,46,3,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/greenloftsandladders",greenloftsandladders
"Insulation Installed and Removed","Mr Cameron","Insulation","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=722687f1-4fb9-4382-8b45-31ebf2049c54&cat_web_session_id=025b9083-3112-4292-b6ad-8cccdc8d2a10&banner_location=header",10,10,10,10,15,1,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/insulationinstalledandremoved1133253",insulationinstalledandremoved1133253
"Enviro House Ltd","Mr Jakub","Insulation","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=722687f1-4fb9-4382-8b45-31ebf2049c54&cat_web_session_id=025b9083-3112-4292-b6ad-8cccdc8d2a10&banner_location=header",9.81,9.85,9.77,9.81,71,3,"411319440",Yes,Yes,Yes,"https://www.checkatrade.com/trades/envirohouseltd",envirohouseltd
"Sound Stop Solutions Residential Limited","","Insulation","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=722687f1-4fb9-4382-8b45-31ebf2049c54&cat_web_session_id=025b9083-3112-4292-b6ad-8cccdc8d2a10&banner_location=header",9.86,9.86,10,9.71,210,17,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/soundstopsolutionsresidentialltd",soundstopsolutionsresidentialltd
"The Loft Insulation co","Mr Kenny","Insulation","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=722687f1-4fb9-4382-8b45-31ebf2049c54&cat_web_session_id=025b9083-3112-4292-b6ad-8cccdc8d2a10&banner_location=header",10,10,10,10,67,2,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/theloftinsulationco",theloftinsulationco
"Goodfellas Roofing & Building Ltd","Mr Robert","Insulation","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=722687f1-4fb9-4382-8b45-31ebf2049c54&cat_web_session_id=025b9083-3112-4292-b6ad-8cccdc8d2a10&banner_location=header",10,10,10,10,43,3,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/goodfellasroofingandbuilding",goodfellasroofingandbuilding
"Oakfields Drylining & Plastering Ltd","Mr Scott","Insulation","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=722687f1-4fb9-4382-8b45-31ebf2049c54&cat_web_session_id=025b9083-3112-4292-b6ad-8cccdc8d2a10&banner_location=header",9.83,9.67,9.83,10,61,4,"253456306",Yes,Yes,Yes,"https://www.checkatrade.com/trades/oakfieldsdryliningplasteringltd",oakfieldsdryliningplasteringltd
"Pioneer Wall Cladding & Building Insulation Ltd","Mr Andrei","Insulation","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=722687f1-4fb9-4382-8b45-31ebf2049c54&cat_web_session_id=025b9083-3112-4292-b6ad-8cccdc8d2a10&banner_location=header",10,10,10,10,137,12,"132735134",Yes,Yes,Yes,"https://www.checkatrade.com/trades/pioneerwallcladdingbuildinginsulationltd",pioneerwallcladdingbuildinginsulationltd
"ESii","Mr Jon","Insulation","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=722687f1-4fb9-4382-8b45-31ebf2049c54&cat_web_session_id=025b9083-3112-4292-b6ad-8cccdc8d2a10&banner_location=header",10,10,10,10,42,13,"935707701",Yes,Yes,Yes,"https://www.checkatrade.com/trades/esii",esii
"Ahead Loft Ladders","Mr David","Insulation","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=722687f1-4fb9-4382-8b45-31ebf2049c54&cat_web_session_id=025b9083-3112-4292-b6ad-8cccdc8d2a10&banner_location=header",9.09,9.18,9.09,9,432,13,"221301869",Yes,Yes,Yes,"https://www.checkatrade.com/trades/aheadloftladders",aheadloftladders
"Singleton Brothers Ltd","Mr Mick","Insulation","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=7ec46773-1c57-4a82-8dbf-8bc610b9dde9&cat_web_session_id=a41b1257-6971-4d46-8405-cd58c2703d5e&banner_location=header",9.57,9.7,9.5,9.5,111,10,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/singletonbrothers",singletonbrothers
"Thermacare Solutions Ltd","Mr Stuart","Insulation","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=7ec46773-1c57-4a82-8dbf-8bc610b9dde9&cat_web_session_id=a41b1257-6971-4d46-8405-cd58c2703d5e&banner_location=header",10,10,10,10,18,2,"487414168",Yes,Yes,Yes,"https://www.checkatrade.com/trades/thermacaresolutionsltd",thermacaresolutionsltd
"Cuthbury Insulation Limited","Mr Glyn","Insulation","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=7ec46773-1c57-4a82-8dbf-8bc610b9dde9&cat_web_session_id=a41b1257-6971-4d46-8405-cd58c2703d5e&banner_location=header",9,9,9,9,1,1,"",Yes,No,Yes,"https://www.checkatrade.com/trades/cuthburyinsulationlimited",cuthburyinsulationlimited
