company_name,owner_name,trade_type,location,website_url,overall_rating,review_count,years_experience,phone,verification_status,services,coverage_area,profile_url,source_platform
"Aren Heating and Plumbing, London",,Plumber,London,https://www.arenheatingplumbing.co.uk/,4.88,64,15,07307 285498,vetted; Verified; verified,,London,https://www.trustatrader.com/traders/aren-heating-and-plumbing-plumbers-croydon-,trustatrader
"Lew's Plumbing and Heating, Warlingham",,Plumber,"Warlingham, Sanderstead, Purley, Kenley, Coulsdon, Croydon, Chipstead, Caterham, Woldingham, Ban",https://lewplumbingandheating.co.uk/,4.96,102,,07307 220677,vetted; Verified; verified,,"Warlingham, Sanderstead, Purley, Kenley, Coulsdon, Croydon, Chipstead, Caterham, Woldingham, Ban",https://www.trustatrader.com/traders/lews-plumbing-and-heating-plumbers-cr2-cr6-cr8,trustatrader
"Your Maintenance Matters Limited, St. Albans",,Plumber,"Purley, London, Greater London, Essex, Surrey, Cambridge, Chelmsford, Kent, Milton Keynes and su",https://www.yourmaintenancematters.co.uk/,5.0,9,,07482 530541,vetted; Verified; verified,,"Purley, London, Greater London, Essex, Surrey, Cambridge, Chelmsford, Kent, Milton Keynes and su",https://www.trustatrader.com/traders/your-maintenance-matters-limited-bathroom-fitters-st-albans,trustatrader
PH247,,Plumber,London and all surrounding areas,https://ph247.co.uk/,4.96,1201,,07360 498729,"vetted; Verified; verified; Insurance
Verified",,London and all surrounding areas,https://www.trustatrader.com/traders/ph247-plumbers-w8-w11-and-w14-,trustatrader
Heating and More Ltd,,Plumber,London,https://www.trustagarage.com/,5.0,10,,07307 236912,vetted; Verified; verified,,London,https://www.trustatrader.com/traders/heating-and-more-ltd-plumbers-nw10-,trustatrader
Roberts,,Plumber,Winchmore Hill,https://www.trustagarage.com/,4.98,10,,07307 201376,vetted; Verified; verified,,Winchmore Hill,https://www.trustatrader.com/traders/roberts-plumbers-n21-and-n9,trustatrader
TMT Central Ltd,,Plumber,Central London,http://www.tmtcentral.co.uk/,4.79,100,,07307 211488,vetted; Verified; verified,,Central London,https://www.trustatrader.com/traders/tmt-central-ltd-plumbers-finsbury-bloomsbury-and-city-of-london,trustatrader
Sandhurst Plumbing and Maintenance Ltd,,Plumber,All of London,http://sandhurstplumbing.co.uk/,4.93,323,,07307 288742,vetted; Verified; verified,,All of London,https://www.trustatrader.com/traders/sandhurst-plumbing-and-maintenance-ltd-plumbers-tower-hamlets,trustatrader
0800 Homefix Ltd,,Plumber,"London, Buckinghamshire, Surrey and surrounding areas",http://www.0800homefix.com/,4.82,609,,07360 278675,"vetted; Verified; verified; Insurance
Verified",,"London, Buckinghamshire, Surrey and surrounding areas",https://www.trustatrader.com/traders/0800-homefix-ltd-plumbers-en1-en2-and-en6,trustatrader
Crouzieres,,Plumber,,,,,,,,,,https://www.trustatrader.com/traders/crouzieres-plumbers-lewisham,trustatrader
Rickie Douglas Plumbing,,Plumber,East London,https://www.trustagarage.com/,5.0,5,,07307 265681,"vetted; Verified; verified; Insurance
Verified",,East London,https://www.trustatrader.com/traders/rickie-douglas-plumbing-plumbers-e9-and-e10,trustatrader
CMC Plumbing Drainage & Heating Ltd,,Plumber,South and East London,http://www.cmcplumbing.uk/,4.96,263,,07471 622 006,vetted; Verified; verified,,South and East London,https://www.trustatrader.com/traders/cmc-plumbing-drainage-heating-ltd-plumbers-sw2-and-sw12,trustatrader
Plumbing Correct,,Plumber,"London, Surrey",http://www.plumbingcorrect.co.uk/,4.98,21,,07463 992731,"vetted; Verified; verified; Insurance
Verified",,"London, Surrey",https://www.trustatrader.com/traders/plumbing-correct-ltd-plumbers-sw13-sw14-sw15,trustatrader
